회사명,대표자명,산업단지명,지식산업센터명,도로명주소,지번주소,위도,경도,업종번호,업종명,종업원수,생산품명,주원자재명,관리기관명,관리부서전화번호,데이터기준일자
파주양봉영농조합법인,권세용,,,경기도 파주시 파평면 파산서원길 133-27,경기도 파주시 파평면 눌노리 802,37.93319612,126.8504865,10896,건강보조용 액화식품 제조업,2,프로폴리스 음료,프로폴리스 ,경기도 파주시청,031-940-4543,2026-02-05
파주위탁영농합자회사,장상열,,,경기도 파주시 파주읍 화약골길 100,경기도 파주시 파주읍 봉서리 1059,37.83537527,126.7962118,10511,곡물 도정업,7,곡물,,경기도 파주시청,031-940-4543,2026-02-05
파주장단콩영농법인,이완배,,,경기도 파주시 군내면 통일촌길 64,경기도 파주시 군내면 백연리 1475,37.91063898,126.7336031,10833+10301+10302,장류 제조업 외 2 종,6,된장+고추장+간장+청국장,,경기도 파주시청,031-940-4543,2026-02-05
파주장단통일촌콩영농조합법인,이경만,,,경기도 파주시 군내면 통일촌길 84,경기도 파주시 군내면 백연리 1467,37.91093117,126.7331714,10833,장류 제조업,7,청국장+청국장환+된장,대두 ,경기도 파주시청,031-940-4543,2026-02-05
파주종합기계,허동준,,,경기도 파주시 법원읍 파평산로 86,경기도 파주시 법원읍 금곡리 467,37.89347927,126.873545,29229,기타 가공 공작기계 제조업,5,목공기계,철재+컴ㅁ퓨터+전자부품,경기도 파주시청,031-940-4543,2026-02-05
파주중공업,강봉희,,,경기도 파주시 월롱산로 13,경기도 파주시 야동동 200-2,37.77790917,126.7665213,29241,건설 및 채광용 기계장비 제조업,2,중장비정비,,경기도 파주시청,031-940-4543,2026-02-05
파주코팅,류미나,,,경기도 파주시 문산읍 사임당로201번길 60,경기도 파주시 문산읍 이천리 590-9,37.87099266,126.8148228,17904,적층+합성 및 특수표면처리 종이 제조업,4,약포지+스티커 +햄버거종이,종이+필름,경기도 파주시청,031-940-4543,2026-02-05
파주콘크리트산업,권정회,,,경기도 파주시 월롱면 새꽃로 341-17,경기도 파주시 월롱면 영태리 508,37.77191127,126.7889169,23325+23326,콘크리트 관 및 기타 구조용 콘크리트 제품 제조업 외 1 종,7,콘크리트제품,,경기도 파주시청,031-940-4543,2026-02-05
파주탁주합동제조장,장건하,,,경기도 파주시 파주읍 술이홀로 167,경기도 파주시 파주읍 파주리 719,37.82299692,126.8090376,11111,탁주 및 약주 제조업,20,탁주,,경기도 파주시청,031-940-4543,2026-02-05
파주플라스틱,김해영,,,경기도 파주시 광탄면 검전말길 3-72,경기도 파주시 광탄면 방축리 446-69,37.80706151,126.8456702,22232,포장용 플라스틱 성형용기 제조업,1,플라스틱 포장용기,,경기도 파주시청,031-940-4543,2026-02-05
파트너스프링,김각규+우선희,,,경기도 파주시 문산읍 사목로 69,경기도 파주시 문산읍 사목리 289-4,37.87452517,126.75211,25932,일반철물 제조업,5,도어록,냉각압연 스테인레스 강판 등,경기도 파주시청,031-940-4543,2026-02-05
팔단산업,문순자,,,,경기도 파주시 파평면 늘노리 54-4,,,25999+25995,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,4,항타식 파이프 청소기,철강재료,경기도 파주시청,031-940-4543,2026-02-05
팡코리아,김일곤,,,경기도 파주시 문발들길 77,경기도 파주시 문발동 247-1,37.72273332,126.6992847,10602+10603,빵류 제조업 외 1 종,5,빵류+초코렛,,경기도 파주시청,031-940-4543,2026-02-05
퍼니즌,이건영,,,,경기도 파주시 동패동 347-1,,,32021+32029,주방용 및 음식점용 목재가구 제조업 외 1 종,2,싱크대,,경기도 파주시청,031-940-4543,2026-02-05
퍼시픽인터내셔날,유병국,,,경기도 파주시 광탄면 혜음로601번길 42,경기도 파주시 광탄면 용미리 471-11,37.74377436,126.8714274,22299,그 외 기타 플라스틱 제품 제조업,1,수중휠체어+샤워배드+샤워의자+수중보조보행기,PVC 파이프,경기도 파주시청,031-940-4543,2026-02-05
페이퍼라인,이칠성,,,경기도 파주시 법원읍 대경터안길 65,경기도 파주시 법원읍 법원리 627-3,37.86473802,126.8790913,17223,식품 위생용 종이 상자 및 용기 제조업,4,일회용종이용기,종이,경기도 파주시청,031-940-4543,2026-02-05
페이퍼라인 ,전윤식 ,,,,경기도 파주시 하지석동 160-24,37.75579038,126.7491491,17902,위생용 종이제품 제조업,10,위생용 종이 ,종이 ,경기도 파주시청,031-940-4543,2026-02-05
페이퍼인,오도령,파주오산일반산업단지,,경기도 파주시 조리읍 당재봉로 31,경기도 파주시 조리읍 오산리 398-1,37.77282715,126.8385965,18111+17221,경 인쇄업 외 1 종,25,종이백,종이원지,경기도 파주시청,031-940-4543,2026-02-05
페이퍼케이(주),신광철,,,경기도 파주시 조리읍 능안로 238,경기도 파주시 조리읍 능안리 407-4,37.73570525,126.7852294,32019,소파 및 기타 내장가구 제조업,3,종이가구,,경기도 파주시청,031-940-4543,2026-02-05
펠리시타로스터리(주),전선옥 +KIM SANGHEON,,,경기도 파주시 법원읍 보광로1837번길 47,경기도 파주시 법원읍 대능리 394-2,37.83478763,126.8639427,10891,커피 가공업,10,원두커피,커피생두,경기도 파주시청,031-940-4543,2026-02-05
편리사,차의철,,,경기도 파주시 광탄면 샘우골길 262-26,경기도 파주시 광탄면 마장리 181-4,37.7876161,126.8820027,18119+18113,기타 인쇄업 외 1 종,8,박스,종이,경기도 파주시청,031-940-4543,2026-02-05
평강스폰지,박남산,,,경기도 파주시 광탄면 장지산로 184,경기도 파주시 광탄면 분수리 48-13,37.75080561,126.8831202,22259,기타 플라스틱 발포 성형제품 제조업,6,우레탄 스폰지 제조,스폰지,경기도 파주시청,031-940-4543,2026-02-05
평화사무용가구,기영미+김윤섭,,,경기도 파주시 조리읍 능안로266번길 18,경기도 파주시 조리읍 능안리 403,37.73732752,126.784479,32029+32091,기타 목재가구 제조업 외 1 종,10,목재 사무용가구,목재+보드,경기도 파주시청,031-940-4543,2026-02-05
평화산업,곽도윤,,,경기도 파주시 광탄면 혜음로 753,경기도 파주시 광탄면 용미리 690,37.75329235,126.8619389,20493,접착제 및 젤라틴 제조업,10,테이프.봉제,,경기도 파주시청,031-940-4543,2026-02-05
포시엠 컴퍼니주식회사,배용한,파주탄현일반산업단지,,경기도 파주시 탄현면 한록산길 153,경기도 파주시 탄현면 성동리 693-39,37.7931114,126.6926637,17103,인쇄용 및 필기용 원지 제조업,6,종이+종이임가공,종이,경기도 파주시청,031-940-4543,2026-02-05
폴라바이오,황은주,,,경기도 파주시 문산읍 율곡로39번길 11,경기도 파주시 문산읍 당동리 621-1,37.86675537,126.7648358,20422,치약+비누 및 기타 세제 제조업,1,수용성 방청제+세척제,알칼리분말세척제 등,경기도 파주시청,031-940-4543,2026-02-05
풀하나영농조합법인,양승호,,,,경기도 파주시 탄현면 갈현리 1549-4,37.75732226,126.7297644,10309,기타 과실ㆍ채소 가공 및 저장 처리업,5,파채+실고추+당근채,,경기도 파주시청,031-940-4543,2026-02-05
풋킹,김민경,,,경기도 파주시 문산읍 방촌로 1302-20,경기도 파주시 문산읍 내포리 870-8,37.84108251,126.7540187,22299,그 외 기타 플라스틱 제품 제조업,2,발가락교정기,실리콘+게르마늄+황토 등+광물질50종류,경기도 파주시청,031-940-4543,2026-02-05
풍국레포츠,정은주,,,경기도 파주시 월롱면 휴암로79번길 28,경기도 파주시 월롱면 덕은리 324-8,37.79949296,126.78416,33302+25119+32029+32091+33301+33309,놀이터용 장비 제조업 외 5 종,8,체육시설물,철재+목재,경기도 파주시청,031-940-4543,2026-02-05
풍림정공,김미숙,,,경기도 파주시 탄현면 방촌로955번길 34-58,경기도 파주시 탄현면 문지리 616,37.82676069,126.7265599,29131,액체 펌프 제조업,5,펌프류,,경기도 파주시청,031-940-4543,2026-02-05
풍산산업,박민수,,,경기도 파주시 광탄면 보광로 802,경기도 파주시 광탄면 마장리 12-7,37.77258054,126.8947197,22299,그 외 기타 플라스틱 제품 제조업,10,인테리어액자몰딩,,경기도 파주시청,031-940-4543,2026-02-05
풍산산업,박덕진,,,경기도 파주시 파주읍 광탄천로51번길 67,경기도 파주시 파주읍 백석리 432-21,37.80042924,126.8017474,22299,그 외 기타 플라스틱 제품 제조업,15,액자몰딩,,경기도 파주시청,031-940-4543,2026-02-05
풍성산업,박미야,,,경기도 파주시 탄현면 검산로361번길 60,경기도 파주시 탄현면 축현리 55-2,37.80279838,126.7355339,29241,건설 및 채광용 기계장비 제조업,10,굴삭기장착용 스크류+오거비트,금속,경기도 파주시청,031-940-4543,2026-02-05
풍작플랜지주식회사,서춘분,,,경기도 파주시 법원읍 파평산로 88,경기도 파주시 법원읍 금곡리 473-1,37.89375426,126.8721496,25999+25995,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,10,스텐후렌치,,경기도 파주시청,031-940-4543,2026-02-05
퓨리웰,김경신,,,경기도 파주시 파주읍 가마울길 50-51,경기도 파주시 파주읍 부곡리 356,37.8169847,126.8212913,25932+10839+25112+25113+25913+27199+27309+28423+28511+28519+29175+32091+32099,일반철물 제조업 외 12 종,5,위생수거함+손소독기+살균건조기,알루미늄,경기도 파주시청,031-940-4543,2026-02-05
퓨리웰테크,김경호,,,경기도 파주시 파주읍 가마울길 50-51,경기도 파주시 파주읍 부곡리 356,37.8169847,126.8212913,25112,구조용 금속 판제품 및 공작물 제조업,0,빙밤칭.+소화장비보관함,알루미늄 일반철물,경기도 파주시청,031-940-4543,2026-02-05
퓨어팩공업사,심재현,,,경기도 파주시 운정로 133-13,경기도 파주시 상지석동 512,37.72204455,126.7801838,17221+18113+18119,종이 포대 및 가방 제조업 외 2 종,20,인쇄+종이가방,,경기도 파주시청,031-940-4543,2026-02-05
프라임씰(주),임창빈,,,경기도 파주시 탄현면 한산로 43,경기도 파주시 탄현면 금승리 469-16,37.82854214,126.7332382,25999+25995,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,15,샷시+가스텟+패킹,,경기도 파주시청,031-940-4543,2026-02-05
프럭시스,김윤성,,,경기도 파주시 탄현면 방촌로955번길 34-48,경기도 파주시 탄현면 문지리 618,37.82638383,126.7269542,29131,액체 펌프 제조업,6,액체펌프, 모터+강봉+주물,경기도 파주시청,031-940-4543,2026-02-05
프로탑세이프티(주),김학민,,,경기도 파주시 법원읍 술이홀로1131번길 19,경기도 파주시 법원읍 법원리 256-13,37.86957857,126.8820472,25994,금속 표시판 제조업,10,안전표지판+안내철물,,경기도 파주시청,031-940-4543,2026-02-05
프리모학생복(창일코퍼레이션),이동화,,,경기도 파주시 청석로 262,경기도 파주시 동패동 1696-2,37.72516112,126.7183064,14192,근무복+작업복 및 유사의복 제조업,3,체육복+교복,,경기도 파주시청,031-940-4543,2026-02-05
프리미엄디자인,심상천,,,경기도 파주시 파주읍 정문로588번길 22,경기도 파주시 파주읍 부곡리 421-29,37.80881297,126.8197774,24290+25112,기타 1차 비철금속 제조업 외 1 종,1,온실제조,알류미늄,경기도 파주시청,031-940-4543,2026-02-05
프린스정밀공업,이경한,,,경기도 파주시 월롱산로 49-56,경기도 파주시 야동동 244-9,37.77861292,126.7632308,26299+26294,그 외 기타 전자부품 제조업 외 1 종,5,전자부품,,경기도 파주시청,031-940-4543,2026-02-05
플라텍(주),박국서,,,경기도 파주시 한울로 84,경기도 파주시 동패동 1768,37.70996129,126.7401152,22299,그 외 기타 플라스틱 제품 제조업,15,도로청소비+석유펌프,PP8+PE,경기도 파주시청,031-940-4543,2026-02-05
플러그가구,김행식,,,경기도 파주시 광탄면 소라울1길 201,경기도 파주시 광탄면 마장리 313,37.78328804,126.8665306,32029,기타 목재가구 제조업,1,장식장 등 인테리어가구,목재 (MDF+합판),경기도 파주시청,031-940-4543,2026-02-05
피오디코리아,허덕열,,,경기도 파주시 교하로 1105-23,경기도 파주시 다율동 524,37.74030705,126.7197598,18119+18113,기타 인쇄업 외 1 종,10,그림책+소설+인쇄물,,경기도 파주시청,031-940-4543,2026-02-05
피제이엔지니어링(주),김영익,,,경기도 파주시 법원읍 못말길 119-24,경기도 파주시 법원읍 동문리 197,37.87159891,126.863809,29177,증류기+열교환기 및 가스발생기 제조업,5,열교환기+냉동기,,경기도 파주시청,031-940-4543,2026-02-05
피제이엔지니어링(주),김영익,,,경기도 파주시 법원읍 오능골길 48,경기도 파주시 법원읍 대능리 197,37.84096682,126.866067,29177,증류기+열교환기 및 가스발생기 제조업,5,열교환기+냉동기,,경기도 파주시청,031-940-4543,2026-02-05
피텍코리아,이호철,,,경기도 파주시 월롱면 엘지로360번길 75,경기도 파주시 월롱면 덕은리 838-5,37.81828987,126.7645323,18119+17229+18113,기타 인쇄업 외 2 종,18,화장지+식품케이스+인쇄및제조,,경기도 파주시청,031-940-4543,2026-02-05
피트모아3R연구소,황상식,,,경기도 파주시 파평면 금마루3길 11,경기도 파주시 파평면 금파리 397-15,37.92936178,126.8351446,32029,기타 목재가구 제조업,10,옷장,기타목재,경기도 파주시청,031-940-4543,2026-02-05
피포쇼박스,신상철,파주센트럴밸리일반산업단지,,,경기도 파주시 파주읍 봉암리 1361-1,37.81154699,126.7950852,18111,경 인쇄업,20,밑그림캔버스,캔버스,경기도 파주시청,031-940-4543,2026-02-05
핑크스 ,김원재 ,,,경기도 파주시 파주읍 여울길 229,경기도 파주시 파주읍 부곡리 127-17,,,10301,김치류 제조업,10,배추김치 ,배추+고춧가루+젓갈 등 ,경기도 파주시청,031-940-4543,2026-02-05
하나,현영준,,,경기도 파주시 광탄면 진지로 89-17,경기도 파주시 광탄면 용미리 38-1,37.74196042,126.8894438,13229,기타 직물제품 제조업,3,덴탈마스크+마스크,부직포,경기도 파주시청,031-940-4543,2026-02-05
하나네이처(주),정진선,,,경기도 파주시 광탄면 장지산로368번길 25-13,경기도 파주시 광탄면 분수리 233-37,37.76176075,126.8674724,17902,위생용 종이제품 제조업,3,물티슈,,경기도 파주시청,031-940-4543,2026-02-05
하나로테크,안승배,,,경기도 파주시 파평면 금마루3길 35,경기도 파주시 파평면 금파리 383-4,37.92806841,126.8340701,22231,플라스틱 포대+봉투 및 유사제품 제조업,10,cover tape,폴리에스터 필름,경기도 파주시청,031-940-4543,2026-02-05
하나북시스템,고정현,,,경기도 파주시 파주읍 정문로 502,경기도 파주시 파주읍 백석리 29-11,37.80147793,126.8193776,18122,제책업,5,도서류,,경기도 파주시청,031-940-4543,2026-02-05
하나산(주),신성희,,,경기도 파주시 광탄면 말구리길 70,경기도 파주시 광탄면 발랑리 228-4,37.79771785,126.898117,32029,기타 목재가구 제조업,5,원목가구,,경기도 파주시청,031-940-4543,2026-02-05
