업체명,업종명,도로명주소,지번주소,생산품목,위도,경도,전화번호,팩스번호,데이터기준일
신한스티카,경 인쇄업 외 2 종,"경기도 수원시 권선구 오목천로152번길 40, 4층 406호 (고색동, 고색동 첨단벤처밸리) 4층 406호",경기도 수원시권선구 고색동 958번지 수원첨단벤처밸리 4층 406호 4층 406호,"마스터인쇄, 그라비어인쇄(스티커인쇄)",37.2429443,126.9772998,031-8007-6070,031-8007-6072,2025-02-14
쓰리에프이엔지,배전반 및 전기 자동제어반 제조업,"경기도 수원시 권선구 오목천로132번길 33, 9층 913 (고색동, 휴먼스카이밸리) 9층 913호",경기도 수원시 권선구 고색동 959번지 휴먼스카이밸리 9층 913 9층 913호,자동제어반 제조 및 설치,37.2427214,126.9765313,,0504-4474-7512,2025-02-14
씨드,간판 및 광고물 제조업,"경기도 수원시 권선구 산업로 198, 3층 329호(고색동) 3층 329호",경기도 수원시 권선구 고색동 1098-2 3층 329호 3층 329호,간판 및 광고물,37.2423731,126.9863345,031-8067-8879,,2025-02-14
씨앤테크,"전자기 측정, 시험 및 분석기구 제조업","경기도 수원시 권선구 산업로156번길 142-10, A동 721호(수원벤처밸리2) (고색동)",경기도 수원시 권선구 고색동 1152번지 A동 721호(수원벤처밸리2),"부분방전 시험기, 부분방전센서, 전압검출장치 외",37.238445,126.9864565,031-899-8437,031-899-8438,2025-02-14
씨엔엘테크놀로지(주),반도체 제조용 기계 제조업,"경기도 수원시 권선구 오목천로132번길 33, 7층 718호 (고색동, 휴먼스카이밸리) 7층 718호",경기도 수원시권선구 고색동 959번지 수원휴먼스카이밸리 7층 718호 7층 718호,반도체제조용장비,37.2427214,126.9765313,031-298-8826,031-298-8836,2025-02-14
씨엘스킨,화장품 제조업,"경기도 수원시 권선구 산업로156번길 142-10, B동 202호(수원벤처밸리2) (고색동)",경기도 수원시 권선구 고색동 1152번지 B동 202호(수원벤처밸리2),화장품,37.238445,126.9864565,070-8809-9114,031-5182-8175,2025-02-14
아산TES,그 외 기타 전자부품 제조업 외 1 종,"경기도 수원시 권선구 오목천로152번길 40, 7층 701호 (고색동, 고색동 첨단벤처밸리) 7층 701호",경기도 수원시권선구 고색동 958번지 수원첨단벤처밸리 7층 701호 7층 701호,"전자부품, 전기목책기",37.2429443,126.9772998,031-292-0601,031-292-3603,2025-02-14
아이엠센트럼(주),그 외 기타 특수목적용 기계 제조업 외 1 종,"경기도 수원시 권선구 산업로156번길 142-10, B동 504호 (벤처밸리2, 3단지) (고색동) 외 1필지","경기도 수원시 권선구 고색동 1152번지 B동 504호 (벤처밸리2, 3단지) 1152 외 1필지",레이저마킹기 등,37.238445,126.9864565,031-695-6670,031-695-6674,2025-02-14
아이오에스,그 외 기타 달리 분류되지 않은 제품 제조업,"경기도 수원시 권선구 산업로156번길 142-10, B동 215호, 수원벤처밸리2 (고색동)","경기도 수원시 권선구 고색동 1152번지 B동 215호, 수원벤처밸리2",구체관절인형,37.238445,126.9864565,031-739-5832,031-739-5832,2025-02-14
아이케이씨코리아(주),반도체 제조용 기계 제조업,"경기도 수원시 권선구 산업로92번길 88,  수원산업2단지 (고색동)",경기도 수원시 권선구 고색동 987-8번지 수원산업2단지,반도체 자동화설비(게이트밸브),37.2393604,126.9791902,031-291-6767,031-297-0676,2025-02-14
아이코어시스템즈코리아 유한회사,반도체 제조용 기계 제조업,경기도 수원시 권선구 산업로155번길 38 (고색동),경기도 수원시 권선구 고색동 1018번지,가스공급장치,37.2439942,126.981378,031-294-6600,031-227-6653,2025-02-14
아이탑스오토모티브(주),그 외 자동차용 신품 부품 제조업 외 3 종,"경기도 수원시 권선구 산업로156번길 88-14, 수원산업3단지 (고색동)",경기도 수원시 권선구 고색동 1140번지 수원산업3단지,AHLS(보행자충돌안전시스템),37.2366248,126.9834661,031-689-5437,031-689-5415,2025-02-14
아이티핸드(주),배전반 및 전기 자동제어반 제조업,"경기도 수원시 권선구 산업로 198, 618호, 619호, 708호 (고색동) 618호, 619호, 708호","경기도 수원시 권선구 고색동 1098-2 618호, 619호, 708호 618호, 619호, 708호",전기자동제어반 및 PLC,37.2423731,126.9863345,,0504-411-1987,2025-02-14
알에스코리아(주),"전기회로 개폐, 보호장치 제조업 외 1 종","경기도 수원시 권선구 산업로155번길 250, 수원산업3단지 (고색동)",경기도 수원시 권선구 고색동 1048번지 수원산업3단지,자동차 부품 제조업,37.2445743,126.9883458,031-256-7003,,2025-02-14
암페놀커머셜인터커넥트코리아(주),유선 통신장비 제조업,"경기도 수원시 권선구 산업로92번길 66, 수원산업2단지 (고색동)",경기도 수원시 권선구 고색동 987-4번지,전자부품,37.2391102,126.9778576,031-290-2600,031-290-2640,2025-02-14
액티브트레이딩,전자부품 실장기판 제조업 외 1 종,"경기도 수원시 권선구 오목천로152번길 40, 10층 1014 (고색동, 고색동 첨단벤처밸리) 10층 1014호",경기도 수원시 권선구 고색동 958번지 고색동 첨단벤처밸리 10층 1014 10층 1014호,"가스버너자동조정장치, 가스레인지 제어용 실장기판",37.2429443,126.9772998,,0504-279-8340,2025-02-14
에너지제로협동조합,일반용 전기 조명장치 제조업 외 2 종,"경기도 수원시 권선구 산업로156번길 142-10, A동 620호, A동 706호(고색동, 수원벤처밸리∥)","경기도 수원시 권선구 고색동 1152 수원벤처밸리∥ A동 620호, A동 706호",LED 조명,37.238445,126.9864565,ARS-1644-2516,,2025-02-14
에너진(주),그 외 기타 특수목적용 기계 제조업,"경기도 수원시 권선구 산업로 134, (수원산업1단지) (고색동)",경기도 수원시 권선구 고색동 928번지 (수원산업1단지),WIP 장비 제조 및 파일럿시스템 운영,37.2410014,126.9794336,031-259-8400,031-259-8401,2025-02-14
에스모빌리티(주),전동기 및 발전기 제조업,"경기도 수원시 권선구 산업로156번길 66, (수원산업3단지) (고색동)",경기도 수원시 권선구 고색동 1073번지 (수원산업3단지),연료전지,37.2392381,126.9821705,070-4613-4975,070-4613-4999,2025-02-14
에스제이엠(주),반도체 제조용 기계 제조업,"경기도 수원시 권선구 산업로156번길 22, 수원산업3단지 (고색동)",경기도 수원시 권선구 고색동 1069번지 수원산업3단지,태양전지웨이퍼 롤러,37.2409759,126.9814153,031-292-8186,031-293-8605,2025-02-14
에스제이엠주식회사수원지점,반도체 제조용 기계 제조업,"경기도 수원시 권선구 산업로156번길 46, A동 1층 104호 (3블록)(고색동)",경기도 수원시 권선구 고색동 1070 A동 1층 104호 (3블록),"샤프트, 하우징 등, 자동차부품",37.2402693,126.9816352,031-292-8186,031-293-8605,2025-02-14
에스케이엔지니어링,배전반 및 전기 자동제어반 제조업,"경기도 수원시 권선구 산업로 198, 3층 325호(고색동) 3층 325호",경기도 수원시 권선구 고색동 1098-2 3층 325호 3층 325호,전기배전반 등,37.2423731,126.9863345,031-8019-9214,,2025-02-14
에스퓨얼셀(주),전동기 및 발전기 제조업,"경기도 수원시 권선구 산업로156번길 66, (수원산업3단지) (고색동)",경기도 수원시 권선구 고색동 1073번지 (수원산업3단지),전동기,37.2392381,126.9821705,070-4613-4900,0303-4613-4999,2025-02-14
에스플러스(주),일반철물 제조업 외 1 종,"경기도 수원시 권선구 오목천로152번길 8, 2층 수원산업1단지 (고색동)",경기도 수원시 권선구 고색동 954번지 2층 수원산업1단지,"모니터 힌지 및 받침대, 의료용 ARM",37.2443491,126.9766381,031-278-7130,031-278-7131,2025-02-14
에이스,그 외 기타 전자부품 제조업 외 1 종,"경기도 수원시 권선구 오목천로132번길 33, 10층 1005 (고색동, 휴먼스카이밸리) 10층 1005호",경기도 수원시 권선구 고색동 959번지 휴먼스카이밸리 10층 1005 10층 1005호,전자제품 부품(PCB),37.2427214,126.9765313,031-292-6640,031-293-6640,2025-02-14
에이아이전자,기타 음향기기 제조업,"경기도 수원시 권선구 산업로156번길 142-10, A동 501호, 수원벤처밸리2 (고색동)","경기도 수원시 권선구 고색동 1152번지 A동 501호, 수원벤처밸리2",모바일 거치대 및 스피커,37.238445,126.9864565,031-899-8439,031-899-8423,2025-02-14
에이아이티,산업처리공정 제어장비 제조업,경기도 수원시 권선구 산업로156번길 142-10 (고색동) 수원벤처밸리∥ B219,경기도 수원시 권선구 고색동 1152-0 수원벤처밸리∥ B219,자동제어장치,37.238445,126.9864565,0507-1413-5055,0504-152-5055,2025-02-14
에이에프에이,동력식 수지공구 제조업,경기도 수원시 권선구 산업로156번길 47-17 (고색동),경기도 수원시 권선구 고색동 1088번지,기기구물,37.2407194,126.9835664,070-4896-5347,031-366-1603,2025-02-14
에이원시스템,전동기 및 발전기 제조업,"경기도 수원시 권선구 산업로156번길 66, (수원산업3단지) (고색동)",경기도 수원시 권선구 고색동 1073번지 (수원산업3단지),연료전지,37.2392381,126.9821705,,,2025-02-14
에이치엔씨시스템(주),배전반 및 전기 자동제어반 제조업 외 7 종,"경기도 수원시 권선구 산업로 220, 수원산업3단지 (고색동)",경기도 수원시 권선구 고색동 1130번지 수원산업3단지,배전반 및 시험설비(열량계),37.2419659,126.9883814,031-419-3916,031-419-3921,2025-02-14
에이치제이산전(주),자동차용 금속 압형제품 제조업 외 5 종,"경기도 수원시 권선구 오목천로132번길 33, 5층 505호 (고색동, 휴먼스카이밸리) 5층 505호 외 6필지",경기도 수원시 권선구 고색동 959번지 휴먼스카이밸리 5층 505호 5층 505호 외 6필지,"차단기,저압배전반,공기청정기",37.2427214,126.9765313,031-895-4545,031-895-4550,2025-02-14
에이플러스(주),그 외 기타 전자부품 제조업,"경기도 수원시 권선구 산업로 198, 4층 405호(고색동) 4층 405호 외 1필지",경기도 수원시 권선구 고색동 1098-2 4층 405호 4층 405호 외 1필지,모션보드 등,37.2423731,126.9863345,031-278-0552,031-278-0553,2025-02-14
에코시스템,음ㆍ식료품 및 담배 가공기계 제조업,"경기도 수원시 권선구 산업로156번길 31, 1층 (고색동)",경기도 수원시 권선구 고색동 1091 1층,"업소용 정제기, 튀김기",37.2409382,126.9828032,031-245-5666,031-241-2570,2025-02-14
엔젯(주),디스플레이 제조용 기계 제조업 외 3 종,"경기도 수원시 권선구 산업로92번길 45, 수원산업1단지 (고색동)",경기도 수원시 권선구 고색동 939번지 수원산업1단지,"eNano Printer/Coater, 디스플레이",37.2395888,126.9765632,070-4892-8110,070-4892-8121,2025-02-14
엔트리움(주),그 외 기타 분류 안된 화학제품 제조업,"경기도 수원시 권선구 산업로 198, 2층 202호(고색동) 2층 202호 외 4필지",경기도 수원시 권선구 고색동 1098-2 2층 202호 2층 202호 외 4필지,"반도체 전자부품 등, High-thermal conductive film",37.2423731,126.9863345,031-547-9877,070-8280-9877,2025-02-14
엘림광통신(주),유선 통신장비 제조업 외 6 종,"경기도 수원시 권선구 산업로155번길 234,  수원산업3단지 (고색동)",경기도 수원시 권선구 고색동 1047번지,"통신기기, 광통신장비",37.2452471,126.9883215,031-257-7157,031-257-7159,2025-02-14
엘티엠엔지니어링(주),산업처리공정 제어장비 제조업,"경기도 수원시 권선구 산업로156번길 142-10, 409호, 410호 (고색동)","경기도 수원시 권선구 고색동 1152번지 409호, 410호",자동화설비,37.238445,126.9864565,,031-739-5876,2025-02-14
엠더블유테크,이동전화기 제조업,경기도 수원시 권선구 산업로 97(고색동),경기도 수원시 권선구 고색동 972,임가공 제품,37.2409783,126.9753312,,,2025-02-14
엠에스테크놀러지(주),그 외 기타 특수목적용 기계 제조업,"경기도 수원시 권선구 산업로156번길 17, 수원산업3단지 (고색동)",경기도 수원시 권선구 고색동 1093번지 수원산업3단지,PCB 라우터,37.2415207,126.9824515,031-454-6486,031-454-6487,2025-02-14
엠지에스테크,금속 절삭기계 제조업,"경기도 수원시 권선구 산업로92번길 51, (수원산업3단지) (고색동)",경기도 수원시 권선구 고색동 938번지 (수원산업3단지),"엔진모터, 기어(자동차 부품)",37.2397181,126.9769216,031-548-0773,070-5096-7165,2025-02-14
엠텍인터내셔날,공기 조화장치 제조업 외 3 종,"경기도 수원시 권선구 산업로156번길 47-8, 3층, 수원산업3단지 (고색동)","경기도 수원시 권선구 고색동 1076번지 3층, 수원산업3단지","공기조화장치, 무동력팬 외",37.2398112,126.9832263,031-294-7170,031-294-7173,2025-02-14
연수컴퍼니,포장 및 충전업,"경기도 수원시 권선구 산업로156번길 142-10, A동 B105호, A동 825호 (고색동)","경기도 수원시 권선구 고색동 1152번지 A동 B105호, A동 825호",포장상품,37.238445,126.9864565,,031-548-2474,2025-02-14
영광이엔지,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,경기도 수원시 권선구 산업로156번길 47-17 (고색동),경기도 수원시 권선구 고색동 1088번지,"FA부품, 반도체, LCD, LED FA부품, 금속기기구물",37.2407194,126.9835664,031-366-1601,031-366-1603,2025-02-14
영우TECH,배전반 및 전기 자동제어반 제조업,"경기도 수원시 권선구 오목천로152번길 40, 3층 306호 (고색동, 고색동 첨단벤처밸리) 3층 306호",경기도 수원시권선구 고색동 958번지 수원첨단벤처밸리 3층 306호 3층 306호,자동제어반,37.2429443,126.9772998,031-8007-6888,031-8007-6889,2025-02-14
예성씨엔씨,주형 및 금형 제조업,"경기도 수원시 권선구 산업로 174-40, (수원산업3단지) (고색동)",경기도 수원시 권선구 고색동 1087번지 (수원산업3단지),밀링초경공구,37.2407951,126.9839443,031-419-3460,031-419-3461,2025-02-14
올센서,기기용 자동측정 및 제어장치 제조업 외 2 종,"경기도 수원시 권선구 산업로 198, 734호 (고색동) 734호",경기도 수원시 권선구 고색동 1098-2 734호 734호,"압력센서류, 온도센서류, 다이어프램씰",37.2423731,126.9863345,070-8282-0950,070-8656-0880,2025-02-14
