연번,지역,사업체명,대표자 성명,본사소재지,주생산품,주소,홈페이지
6531,김제,해원에스더㈜,안양순,광주,아연 및 압출제품제조,김제시배산면지평선삼단5길183,hwst.co.kr
6532,김제,㈜지티이엔지_김제공장,김명수,광주,절삭가공및 휠가공,김제시금구면봉은길683,
6533,김제,㈜한길,김선안,전남,비내화모르타르,김제시금산면원평10길105-148,
6534,김제,더원씨엔티㈜,김승수,전북,탄소복합소재(방열용복합소재),김제시모리생길30,
6535,김제,㈜에코그린,이윤창,전북,플라스틱제품,김제시봉황공단2길29-34,
6536,김제,태광공업사,조태석,전북,농기계수리,김제시벽지산로255,
6537,김제,(유)성덕냉장,박희만,전북,수산동물냉동품,김제시성덕면점촌5길144,
6538,김제,엠케이중기,김진환,전북,모터사이클부품,김제시금산면봉은길567,
6539,김제,SD중공업,김종철,전북,"건설기계, 부속작업기",김제시백구면백구공단1길39,www.sdgg.co.kr
6540,김제,건탑,김경숙,전북,유로폼,김제시백구면석담4길61,
6541,김제,네오시스템,정봉수,전북,(목재가구)사무용가구,김제시금구면옥용3길30,
6542,김제,두레기계금속,임영대,전북,농기계부품,김제시봉황공단2길78-37(봉황농공단지),
6543,김제,맛있는누룽지준식품,양지연,전북,누룽지,김제시순동1길36(순동),www.junfood.kr
6544,김제,이레에코그린,박현우,전북,방초시트,김제시용지면금백로1114,greentex.kr
6545,김제,오토코리아,이영재,전북,소형크레인외,김제시백산면대동공단2길34-32,
6546,김제,주식회사 제일철강,강병욱,전북,1차철강제조,김제시봉남면초처로215-29,www.jisteel.co.kr
6547,김제,(유)금성엔지니어링,유충희,전북,냉동기,김제시백구면금백로1183,
6548,김제,한삼코라㈜,조민수,전북,청정기물탱크염소(약품투입기),김제시금산면구성길364,hansamkorea.co.kr
6549,김제,"	대한유리공업㈜","	김철형",전북,"강화유리, 복층유리",김제시백구면번영로2640-52,www.daehangnm.com
6550,김제,(유)금란산업개발,은윤기,전북,교량난간디자인형울타리신축이음장치,김제시봉황로1148,kumran.co.kr
6551,김제,㈜티에스팜,이상현,전북,금속구조물창호 및공사(유리온실),김제시백구면영상3길121,tsfarm.co.kr
6552,김제,(유)티앰스,곽환영,전북,연압기 전기특고압기,김제시배산면지평선산단1가214-27,hspowertech.co.kr
6553,김제,삼오전기㈜,김은하,전북,배전반자동제어반,김제시하공로174,
6554,김제,주식회사 방주,배인술,전북,"H빔, 철구조물",김제시금구면정농1길150,
6555,김제,(유)라인환경기술,장정욱,전북,오염방지시설,김제시백구면영상4길197,
6556,김제,㈜다오코리아,전영천,전북,운동용매트및유도복,김제시백산면부거리1570-15,daokorea.co.kr
6557,김제,㈜아이즈텍,김철웅,전북,"일반용전기, 조명장치제조업, 태양광가로등",김제시백산면지평선산단1길214-19,
6558,김제,㈜이지컴퍼지트,정연중,전북,에폭시수지프리프레그,"김제시백산면자유무역길195-20,B동3층",EZCOMPOSITES.CO.KR
6559,김제,㈜금명특장,인인교,전북,유압크레인 특장차,김제시백구면백구공단1길11(반월리),www.crane365.co.kr
6560,김제,㈜티에스엠,이상현,전북,농업용기계(온실자재),김제시백구면영상3길109-2,
6561,김제,트라웍스 주식회사,김선미,전북,구조용 금속제품제조,김제시백산면부거리1559-2,
6562,김제,트라웍스㈜,김선미,전북,구조용 금속제품제조,김제시배산면(지평선산단),
6563,김제,하이스트㈜,임병완,전북,수처리기자재망모듈드럼필터,김제시서흥공단2길56,hihighest.com
6564,김제,(유)티엠스,곽환영,전북,변압기,김제시배산면지평선산단1가214-27,hspowertech.co.kr
6565,김제,유한회사 신모산업,김연옥,전북,금속구조물가공 및 조립,김제시백구면신모길3-101,
6566,김제,㈜영웅전기,강옥심,전북,조립용금속골조구조재,김제시백산면지평선산단5길170,
6567,김제,(유)이엔비솔루션,김윤호,전북,공기청정기,김제시백산면자유무역길41-83,
6568,김제,㈜협승산업,이용식,전북,사다리운반카,김제시만경읍만경공단2길10,
6569,김제,우진농축산기계,김동휘,전북,"축산기계, 수리특수목적용 기계",김제시벽성로250,
6570,김제,㈜승원,고승호,전북,상수도여과기필터수처리기계액체여과기,김제시봉황공단2길78-32,
6571,김제,농업회사법인(주)대광,김재식,전북,축산물가공,김제시황산면남산로330,
6572,김제,(주)다온특장,고관석,전북,특장차,김제시백구면백구공단길24,
6573,김제,(유)한가람농업회사법인,강성수,전북,곡물도정,김제시여수해4길1,
6574,김제,(주)에스앤제이푸드 ,김영헌,전북,닭발(부산물),김제시황산면검산로330,
6575,김제,㈜코엔,조원준,전북,농업및임업용기계,김제시백산면지평선산단3길158,
6576,김제,신영산업,이준영,전북,석재조경석,김제시백구면학동2길119,
6577,김제,지평선컨테이너,이세령,전북,"콘테이너, 조립식판넬제조",김제시콩쥐팥쥐로142,
6578,김제,㈜청솔푸드,서문석,전북,고추가루,김제시금산면구성길580,
6579,김제,황산특장,윤정묵,전북,"차체및 특장차제조, 수리",김제시황산면용마로298,
6580,김제,㈜그린이노텍,김동운,전북,교통시설물(led안전유도블럭),김제시콩쥐팥쥐로253,
6581,김제,㈜세강산업,장봉헌,전북,자동차부품산업기계,김제시월촌공단길101-27(명덕동),
6582,김제,한민산업㈜,정혜란,전북,cctv주차관제자동제어반,김제시서흥공단2길81,
6583,김제,㈜국도특장,김재영,전북,"가변축 kit, 우진동 kit",김제시백구면백구공단길23,
6584,김제,농업회사법인 유한회사 평강,김영복,전북,"누룽지, 지단, 구운계란",김제시순동산단길151,
6585,김제,가온산업,정한별,전북,구조용 금속판제품 및 공작물 ,김제시봉황공단2길14,
6586,김제,일현산업㈜,박정암,전북,가로등주조명기구타워,"김제시하동3길189-46,2층",
6587,김제,농업회사법인(유)만나정미사업부,이순례,전북,곡물도정,김제시광활면지평선로454-12,
6588,김제,(유)동민이피에스,김상민,전북,스티로폼 건축단열제,김제시봉황로1232,
6589,김제,㈜명진밸브,이미라,전북,"램,밸보 및 유사장치",김제시용지면서두길91,
6590,김제,우영,유호연,전북,내장탑프레임,김제시순동산단길195,
6591,김제,주식회사 리베로,노경영,전북,"폴리프로필렌글리콘,금속가공",김제시백산면지평선산단6길203,
6592,김제,㈜소리소,최향자,전북,마스크화장품,"김제시백산면자유무역길195-20,A동302호",soriso.net
6593,김제,㈜엄지에프앤비,마영모,경기,소스류,김제시봉황공단2길108,umjifood.com
6594,김제,덕진유과,유은희,전북,유과,김제시용지면황토로778,yukwa.net
6595,김제,(유한)건영산업,이경화,전북,수문권양기 수처리장치,김제시순동산단1길70(순동),gygate.co.kr
6596,김제,㈜에스티,황성태,전남,배전반 및 전기자동제어반,김제시월촌공단길174,
6597,김제,공덕농협 농산물 가공사업소,문홍길,전북,곡물도정,김제시공덕면공덕리113-59,
6598,김제,공덕농협 농산물 가공사업소,문홍길,전북,"기타 과실, 채소 가공및 저장처리",김제시공덕면공덕리113-10,
6599,김제,공덕농협 농산물 가공사업소,문홍길,전북,"고구마 떡류, 고구마 말랭이",김제시공덕면공덕8길65-1,
6600,김제,우리엄마식품(유)농업회사법인,박영락,전북,누룽지,김제시금산면구성길561,우리엄마누룽지.com
6601,김제,(주)강진산업,김완식,전북,"중방비부품버텟, 금속철판",김제시백산면대동공단2길34-22,강진산업.com
6602,김제,(주)케이와이산업,김장곤,전북,콘크리트제품,김제시금산면용산3길119,
6603,김제,㈜코아스,이도훈,전북,특장차,김제시백산면지평선산단5길129,coassd.com
6604,김제,유한회사 삼원,임민선,전북,"울타리,논슬립(미끄럼방지제)",김제시서흥공단2길81,
6605,김제,농업회사법인지평선연미향(유),강은미,전북,"죽, 이유식, 반찬",김제시금구면목련길7,
6606,김제,주식회사 이엘기업,송흔욱,전북,"누유감지센터, 위험시설물설치",김제시황산면진흥6길9,
6607,김제,(주)윤슬인더스트리 ,이명희,전북,플라스틱 외 접착처리제품,김제시금구면사방길6,
6608,김제,"	(유)서원산업","	배형덕",전북,도로표지판,김제시봉황공단2길58(오정동),
6609,김제,주식회사 천윤,이석청,전북,식생토장,전븍김제시월촌공단길73-10,http://xn--6r5b13h.com
6610,김제,유한회사 정다믄 고향,백경훈,전북,누룽지,김제시순동산단길151,
6611,김제,주식회사 그린어스,이승재,전북,골판지상자 및 가공제품,김제시복죽4길6,
6612,김제,세아특장,전근녀,전북,"특장차, 금속공작물",김제시백구면백구공단1길34,
6613,김제,(주)극동테크,권혁신,전북,"포장용플라스틱, 플라스틱성형용기",김제시백산면지평선산단3길128,
6614,김제,(유)신흥피엔에스,"이교성, 유혜수",전북,"블록, 벽돌, 그리드",김제시하공로180,www.hahcon.kr
6615,김제,홈앤쿡푸드㈜,박길후,전북,"밀키트식품제조, 가공포장",김제시만경읍대동3길50,www.hcfood.co.kr
6616,김제,(주)원더스,이경용,전북,철구조물 ,김제시백산면자유무역1길68-5,
6617,김제,주식회사 웅진산업,김형진,전북,젤라틴,김제시백산면지평선산단6길217,
6618,김제,(유)케이스틸,김윤호,전북,파이프,김제시백산면자유무역길41-95,
6619,김제,한성개발(주) ,홍상호,전북,비금속광물분쇄물 생산(건설용골재),김제시금산면금평로327,
6620,김제,(유)메이저스마트건설,황혜경,전북,태양광발전장치,김제시순동산단길178,
6621,김제,서해로프제강 주식회사,조현칠,전북,로프,김제시백산면자유무역2길7,
6622,김제,(유)블루어스 ,장은전,전북,의료용기기,"김제시백산면하공로433-125,2층",
6623,김제,(주)대진,장경선,전북,산업용보일러,김제시공덕면청공로782-27,
6624,김제,㈜태백,임환택,전북,특장차부품,김제시백구면석담4길156,
6625,김제,㈜한신,고재필,전북,차체및 특장차제조,김제시백구공단2길23,www.hansincar.com
6626,김제,㈜한신,고재필,전북,특장차,김제시백구면번영로2640-83,www.hansincar.com
6627,김제,㈜기욱헌,이윤범,전북,크레일러적재함,김제시백구면석담4길177(석담리),
6628,김제,(유한)태왕,허기호,전북,주형금형,"김제시백구면백구공단2길31,태왕테크(반월리)",www.twtc.co.kr
6629,김제,한성기업㈜,장윤석,전북,레미콘,김제시금산면금평로327,
6630,김제,주식회사 케이마린,정혜숙,전북,합성수지선 건조업,김제시공덕면황경2길76(김제지점),
6631,김제,명보기업(주),조석진,부산,자동차부품,김제시봉황공단1길691,
6632,김제,명보기업(주),조석진,부산,자동차부품(버스시트의자),김제시봉황공단2길30-45,www.mbenterprise.kr
6633,김제,석교건강원,강혜숙,전북,건강기능식품 제조,김제시서낭당길23,
6634,김제,주식회사 신흥티지_김제지점,옥재용,부산,자동차 및 트레일러적재함,김제시백구면백구공단길61,www.shtg.co.kr
6635,김제,㈜한엑스_본사,한성희,부산,자동차부품,김제시지평선단지산단4길184,ihanex.com
6636,김제,코리아터빈(주),이찬우,전북,"태양광보트, 선박추진기","김제시공덕면황경2길76,2동",www.koreaturbine.com
6637,김제,주식회사 광희테크윈,김광화,전북,전광판,김제시봉남면신호1길9,
6638,김제,㈜제이피엠,김치균,전북,제3세대허브베어링,김제시만경읍대동공단1길55(대동리),
6639,김제,(주)신의산업,김인경,경남,황토가루,김제시금산면원평10길105-138,
6640,김제,(주)선이앤씨,황승연,전북,산업용냉장 및 냉동장비,김제시백구면서당4길131-88,www.ssunenc.co.kr
6641,김제,신아기업,송성준,전북,자동차부품,김제시봉황공단2길30-45,
6642,김제,주식회사 디에너지,장지현,전북,자기변환장치,김제시금산면구성8길5,
6643,김제,하늘선남포영농조합법인,윤병길,전북,누룽지,김제시성덕면지평선로128,www.goldnurungi.com
6644,김제,(주)신성엔지니어링,배근혁,전북,도정기계(석발기),김제시백산면지평선산단6길235,shinsung21c.co.kr
6645,김제,농업회사법인(유) 굼벨리농장,이영근,전북,건강기능식품,김제시월성동99,
6646,김제,세계자동차,송기호,전북,특장차,김제시금산면구성길279,
6647,김제,(주)금화인버텍,최운서,전북,"금속구조, 금형주형, 유도로",김제시만경읍만경공단2길54,
6648,김제,삼동허브(주) 김제공장,신병일,경북,"자동차부품, 바퀴모듈",김제시백산면지평선산단2길125,www.samdonghub.com
6649,김제,(주)삼진,이정인,전북,콘크리트관 및 기타구조용 콘크리트제품,김제시황산면진흥리1-26,
6650,김제,주식회사 오케이라이팅,나성만,전북,조명장치,"김제시월촌공단길74-30,연정동873",
