순번,회사명,공장주소,전화번호,대표업종번호,업종명,종업원수,생산품
2639,디피에스테크놀로지,"부산광역시 강서구 화전산단5로38번길 24(화전동, 동아정밀공업사)",,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 8 종",4,"수처리제품(제진기, 수문외), 수처리제품(제진기, 수문외), 수처리제품(제진기, 수문외), 수처리제품(제진기, 수문외), 수처리제품(제진기, 수문외), 수처리제품(제진기, 수문외), 수처리제품(제진기, 수문외), 수처리제품(제진기, 수문외), 수처리제품(제진기, 수문외)"
1760,KC,부산광역시 강서구 신포길 145-1 (명지동),,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 6 종",5,"구조물, 쓰레기통,주방기구, 철제가구 등"
2786,미르이앤씨(주),부산광역시 강서구 대저로3번길 70-1 (대저1동),051-728-7758,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 5 종",4,"알미늄 창호, 금속제창"
3789,영화산업주식회사,부산광역시 강서구 녹산산단361로 20 (송정동),043-260-4401,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 5 종",6,
2343,대한개발공사(주),부산광역시 강서구 공작길 8-22 (강동동),051-852-3225,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 4 종",3,"기타금속구조, 차양, 안전난간대등"
2349,대한기술개발(주),부산광역시 강서구 공작길 8-22 (강동동),051-831-8840,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 4 종",3,"기타금속구조, 차양, 안전난간대 등,  ,  "
4057,일광금속,부산광역시 강서구 가락대로1397번길 311 (봉림동),,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 2 종",3,"금속문,창,셔터 등"
2342,대한개발공사(주),부산광역시 강서구 공항로339번길 137-5 (대저2동),051-831-8840,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 19 종",5,논슬립외
955,(주)엔에스케이,부산광역시 강서구 녹산화전로 23 (송정동),051-831-9789,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 11 종",5,구조용 금속판제품  등
1112,(주)유솔산업,부산광역시 강서구 미음산단로377번길 5 (미음동) 성광기공,051-929-7492,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 1 종",7,"친환경 채광창, 빗물차단루버 환기창 외"
1518,(주)풍왕 부산공장,부산광역시 강서구 식만로 31 (죽림동),051-941-0045,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 1 종",2,금속천장재
1858,건광개발(주),부산광역시 강서구 녹산산단261로 58 (송정동),051-831-0482,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 1 종",3,"철문, 난간계단"
2568,동화기업사,부산광역시 강서구 미음국제5로라길 26 (미음동),051-866-6404,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 1 종",8,창호 제조
3590,에스에스엘인터내셔널(주),"부산광역시 강서구 가달2로55번길 16, 에스에스엘인터내셔널(주) (생곡동)",051-303-3033,25111,"금속 문, 창, 셔터 및 관련제품 제조업 외 1 종",5,썬스크린
348,(주)동해공영,부산광역시 강서구 녹산산단382로60번길 32 (송정동),051-831-6130,25111,"금속 문, 창, 셔터 및 관련제품 제조업",10,금속 및 알루미늄 단열창 조립
1066,(주)우진엔지니어링,부산광역시 강서구 공항앞길51번길 46(대저2동),051-465-4923,25111,"금속 문, 창, 셔터 및 관련제품 제조업",1,금속문
1153,(주)인산건업,부산광역시 강서구 화전산단5로84번길 40 (화전동),051-327-7155,25111,"금속 문, 창, 셔터 및 관련제품 제조업",10,금속창
1457,(주)태진산업,부산광역시 강서구 신호산단3로88번길 50 (신호동),051-832-2250,25111,"금속 문, 창, 셔터 및 관련제품 제조업",6,"행가도어, 금속문"
1504,(주)팬월드,부산광역시 강서구 미음동 0 번지 I24 7놋트,,25111,"금속 문, 창, 셔터 및 관련제품 제조업",0,알미늄도어씰
1505,(주)팬월드,부산광역시 강서구 범방2로 42 (미음동),051-831-7712,25111,"금속 문, 창, 셔터 및 관련제품 제조업",14,DDOR SILL
1539,(주)피엔에스홈즈,부산광역시 강서구 미음동 0-0번지 부산신항배후 국제산업물류도시(7공구) I10-1BL 6L,051-316-5900,25111,"금속 문, 창, 셔터 및 관련제품 제조업",231,"보강재, 금속문"
1673,(주)현진아이앤디,부산광역시 강서구 녹산산업중로167번길 8 (송정동),051-972-1781,25111,"금속 문, 창, 셔터 및 관련제품 제조업",7,금속제 섀시
2173,대건산업사,부산광역시 강서구 대저중앙로 186 (대저1동),051-971-2225,25111,"금속 문, 창, 셔터 및 관련제품 제조업",10,"도마, 난간대"
2241,대성금속,부산광역시 강서구 제도로 817(강동동),051-971-6606,25111,"금속 문, 창, 셔터 및 관련제품 제조업",4,"금속 문, 창, 셔터 등"
2369,대현C&G,"부산광역시 강서구 공항로361번가길 68, 가동 (대저2동)",051-555-1434,25111,"금속 문, 창, 셔터 및 관련제품 제조업",6,점검구
3037,삼우,부산광역시 강서구 울만로25번길 16 (대저2동),051-831-1194,25111,"금속 문, 창, 셔터 및 관련제품 제조업",8,복합판넬(샷시 등)
3444,신우,부산광역시 강서구 미음국제5로다길 14(미음동),051-973-5577,25111,"금속 문, 창, 셔터 및 관련제품 제조업",7,금속창호
3446,신우개발,부산광역시 강서구 미음국제5로다길 14(미음동),051-441-7600,25111,"금속 문, 창, 셔터 및 관련제품 제조업",10,방화셔터제조
3467,신진DMB,부산광역시 강서구 식만로 41-9 (죽림동),051-973-2763,25111,"금속 문, 창, 셔터 및 관련제품 제조업",8,판넬도어 등
3578,에스디(SD),부산광역시 강서구 낙동북로73번길 15 (강동동),02-2654-4437,25111,"금속 문, 창, 셔터 및 관련제품 제조업",4,"금속 문,창,셔터 등"
3631,에스텍,부산광역시 강서구 녹산산업중로 287-19(송정동) 외 1필지,051-831-6644,25111,"금속 문, 창, 셔터 및 관련제품 제조업",31,선박 및 해양 플랜트 등
3633,에스텍,부산광역시 강서구 녹산산단381로86번길 13 (송정동),,25111,"금속 문, 창, 셔터 및 관련제품 제조업",18,"선박용 도아, 해치, 창문"
3721,연일제경유리,부산광역시 강서구 신호산단3로88번길 21 (신호동),051-832-6243,25111,"금속 문, 창, 셔터 및 관련제품 제조업",1,알루미늄 샷시
4231,주식회사 다완테크,부산광역시 강서구 금호순서길89번가길 70 (대저2동),051-831-5015,25111,"금속 문, 창, 셔터 및 관련제품 제조업",5,승강기 내. 외장재
4629,주식회사 하이산업,부산광역시 강서구 대저동서로229번길 13 (대저2동),051-971-1290,25111,"금속 문, 창, 셔터 및 관련제품 제조업",7,방충망
4659,주식회사예스시스템,부산광역시 강서구 공항앞길85번길 67(대저2동),051-973-7781,25111,"금속 문, 창, 셔터 및 관련제품 제조업",12,알루미늄 창호
4985,태영산업,부산광역시 강서구 과학산단2로43번길 50 (지사동),051-832-5554,25111,"금속 문, 창, 셔터 및 관련제품 제조업",8,방화문
5028,태흥O&S,부산광역시 강서구 낙동북로60번길 4-1 (강동동),051-316-3461,25111,"금속 문, 창, 셔터 및 관련제품 제조업",2,산업용 자동문
5384,화승스틸,부산광역시 강서구 낙동북로102번길 74 (강동동),051-971-5501,25111,"금속 문, 창, 셔터 및 관련제품 제조업",1,샷시류
405,(주)디제이에프,부산광역시 강서구 미음산단3로 129 (미음동),051-312-3591,25912,금속 단조제품 제조업 외 1 종,21,"플랜지, 튜브시트, 베플, 유량계외"
1427,(주)태상,부산광역시 강서구 미음산단로 20 (구랑동),051-209-9082,25912,금속 단조제품 제조업 외 1 종,48,"후렌지, 자유형단조품"
1440,(주)태웅,부산광역시 강서구 녹산산단27로 67 (송정동) 외 2필지,051-831-6000,25912,금속 단조제품 제조업 외 1 종,479,단조품
275,(주)대흥포징,부산광역시 강서구 녹산산업북로313번길 23 (송정동),051-382-6501,25912,금속 단조제품 제조업,12,단조품
476,(주)미토,부산광역시 강서구 과학산단2로19번길 112 (지사동),051-832-5003,25912,금속 단조제품 제조업,12,연간단조
811,(주)신한단조,부산광역시 강서구 녹산산업북로313번길 21 (송정동),051-831-1774,25912,금속 단조제품 제조업,19,금속단조품
998,(주)영웅테크,부산광역시 강서구 신호산단1로 220-12 (신호동),051-941-5931,25912,금속 단조제품 제조업,8,단조가공품
1218,(주)제이에이치텍,부산광역시 강서구 신호산단3로88번길 35 (신호동) 외 1필지,051-832-1326,25912,금속 단조제품 제조업,12,단조가공 및 배관자제
1351,(주)케이에프스틸,부산광역시 강서구 공항앞길33번길 94-13 (대저2동),051-971-9695,25912,금속 단조제품 제조업,3,배관자재
1486,(주)티엠비스틸,부산광역시 강서구 화전산단6로54번길 13 (화전동),051-925-0079,25912,금속 단조제품 제조업,12,단조제품
1508,(주)펠릭스테크,부산광역시 강서구 미음산단3로 85 (미음동),055-343-7920,25912,금속 단조제품 제조업,81,"자동차부품, 플랜지"
1509,(주)펠릭스테크 미음2공장,부산광역시 강서구 미음산단로 414 (미음동),051-769-7800,25912,금속 단조제품 제조업,10,"자동차 부품, 산업용 단조품"
1511,(주)평산,부산광역시 강서구 화전산단1로 115 (화전동),051-970-3000,25912,금속 단조제품 제조업,215,단조품
1535,(주)피에스엠,부산광역시 강서구 녹산화전로 93 (송정동),051-974-5800,25912,금속 단조제품 제조업,30,플랜지
2036,금오단조(주),부산광역시 강서구 낙동남로549번길 12 (녹산동),051-714-5318,25912,금속 단조제품 제조업,15,단조플랜지
2324,대진단조(주),부산광역시 강서구 미음산단로 425 (미음동),051-303-0633,25912,금속 단조제품 제조업,71,자동차부품
2473,동아금속,부산광역시 강서구 과학산단2로19번길 112 (지사동),051-973-7673,25912,금속 단조제품 제조업,9,단조품
2535,동은산업(주),부산광역시 강서구 미음산단3로 171 (미음동),051-323-5501,25912,금속 단조제품 제조업,28,자동차 부품
3596,에스에프에프,부산광역시 강서구 화전산단6로54번길 13 (화전동),051-925-0079,25912,금속 단조제품 제조업,4,플랜지
3830,와이엠테크,부산광역시 강서구 녹산산업중로 51-16 (송정동),051-973-9211,25912,금속 단조제품 제조업,3,"프랜지, 배관자재, 금속절단가공"
3925,원엠앤티,부산광역시 강서구 낙동남로644번길 9-1(녹산동),051-291-9211,25912,금속 단조제품 제조업,7,선박 소화장비 구성품
3957,유니텍배관,부산광역시 강서구 공항앞길33번길 94-13(대저2동),,25912,금속 단조제품 제조업,1,"배관자재, 단조피팅"
4118,정우금속,부산광역시 강서구 낙동북로125번길 92-1 (강동동),051-328-5335,25912,금속 단조제품 제조업,1,금형부품
5103,하나정밀,부산광역시 강서구 낙동남로533번길 14 (녹산동),051-305-2330,25912,금속 단조제품 제조업,2,기계부품
4050,인제컴퍼니,"부산광역시 강서구 과학산단1로60번길 30, 2B동 110호 (지사동)",051-714-3482,32091,금속 가구 제조업 외 8 종,4,"캐비닛, 캐비닛, 선박용 캐비닛, 선박용 캐비닛, 선박용 캐비닛, 선박용 캐비닛, 선박용 캐비닛, 선박용 캐비닛, 선박용 캐비닛"
3159,선봉기업,부산광역시 강서구 대저중앙로375번길 45-1 (대저1동),051-973-2106,32091,금속 가구 제조업 외 1 종,2,"의자, 소파"
1729,CH테크,부산광역시 강서구 공항앞길163번길 67 (대저2동),051-972-2425,32091,금속 가구 제조업,3,"씽크대,주방기구"
1948,광우OA가구,부산광역시 강서구 낙동북로138번길 86-23 (강동동),051-972-9001,32091,금속 가구 제조업,2,"OA철재 가구, 탁자"
4278,주식회사 드림에스앤케이,부산광역시 강서구 녹산산단231로 58 (송정동),055-262-1988,32091,금속 가구 제조업,4,금속구조물 창호
4823,청림산업2공장,부산광역시 강서구 식만로 191 (식만동),,32091,금속 가구 제조업,3,천막 지주핀
2231,대부의류,부산광역시 강서구 세산길 247 (미음동),,14192,"근무복, 작업복 및 유사의복 제조업 외 2 종",5,의류
1825,가자낚시마트,부산광역시 강서구 녹산산단261로 57 (송정동),070-4741-9499,14192,"근무복, 작업복 및 유사의복 제조업 외 1 종",9,"낚시용 의류, 모자 등"
435,(주)마이크로웨이브,부산광역시 강서구 성북동 1469-12번지,051-831-1003,29399,그외기타분류안된특수목적용기계제조업,5,건조기 및 보일러 열풍기
447,(주)매일정기,부산광역시 강서구 과학산단로 529 (지사동),051-831-5943,30399,그 외 자동차용 신품 부품 제조업 외 7 종,70,에어컨부품  
1620,(주)한엑스,부산광역시 강서구 녹산산단381로 29 (송정동),051-831-4679,30399,그 외 자동차용 신품 부품 제조업 외 6 종,30,"자동차용 UREA TANK, 차량용 온냉장고"
193,(주)대동스프링,부산광역시 강서구 과학산단2로19번길 9 (지사동),051-972-1005,30399,그 외 자동차용 신품 부품 제조업 외 5 종,80,스프링
309,(주)동산화학,부산광역시 강서구 녹산산단262로50번길 6 (송정동),051-322-5725,30399,그 외 자동차용 신품 부품 제조업 외 5 종,32,자동차용 부품
973,(주)엠씨엠,부산광역시 강서구 미음동 0 번지 I25 3놋트,,30399,그 외 자동차용 신품 부품 제조업 외 5 종,0,후렌지
1693,(주)호창메탈,부산광역시 강서구 과학산단로 421 (지사동),051-831-3445,30399,그 외 자동차용 신품 부품 제조업 외 5 종,28,자동차부품(샤프트류)
3071,삼진정밀,부산광역시 강서구 녹산산단77로22번길 10 (송정동),051-831-3800,30399,그 외 자동차용 신품 부품 제조업 외 5 종,38,자동차 부품
4060,일광정밀(주),부산광역시 강서구 과학산단2로19번길 19 (지사동),051-974-0055,30399,그 외 자동차용 신품 부품 제조업 외 5 종,27,"금형, 자동차 부품, 자동차 부품, 자동차 부품, 자동차 부품, 전기"
377,(주)득일정밀,부산광역시 강서구 새진목길 33-8 (명지동),051-302-0457,30399,그 외 자동차용 신품 부품 제조업 외 4 종,3,"자동차부품,산업기계부품"
