 연번 , 업종 ,업체명,소재지,주생산품,종업원수(명),전화번호
10050,29294,구봉솔루션,광주광역시 광산구 진곡산단3번로 1-20  제나동 ,금형,9,062-710-6761
10051,29192,지피엠GPM,광주광역시 광산구 진곡산단6번로 1  B동 ,자동포장기계,8,062-953-2090
10052,21300,메디케이,광주광역시 북구 첨단과기로 313  ,의료기기,1,062-973-1800
10053,27192,광주치과기공소,광주광역시 동구 금남로 170-32  ,치과기공소,6,062-222-5390
10054,32019,모아쇼파,광주광역시 서구 벽진길 67-11  ,쇼파,1,062-352-9007
10055,18111,라임기획,광주광역시 북구 부남길15번길 13  ,경 인쇄업,1,062-375-2644
10056,26410,에이치에스컴퍼니HSCompany,광주광역시 광산구 임방울대로825번길 60-26 다윈오피스텔 501호,"광통신 관련 부품, 반도체 장비, 유틸리티, 공정서비스",1,062-973-5222
10057,27192,나우치과기공소,광주광역시 동구 충장로58번길 8-9  ,치과기공소,1,
10058,26299,세영하이테크,광주광역시 광산구 목련로 56 3층 ,전자부품　조립업,7,062-955-6553
10059,32091,노블하우스,광주광역시 광산구 남동길 11-7  ,가구제조,3,062-373-5163
10060,27192,뷰티풀치과기공소,광주광역시 광산구 풍영정길 49-7  ,치과 보철,3,062-515-2844
10061,28123,전진엔지니어링,광주광역시 광산구 도천북길 131-9  ,자동제어반,1,
10062,29172,클린환경,광주광역시 광산구 임방울대로 611-12  ,"폐열회수환기장치,공기조화장치,상업용송풍기및배기장치,팬코일유니트,공기조화기,항온항습기",1,062-671-7889
10063,22232,하남플런저,광주광역시 광산구 하남산단5번로 120  ,자동차부품,1,062-951-4096
10064,25119,곽하우징,광주광역시 북구 하서로523번길 115  ,이동식주택,5,062-571-0246
10065,24222,현도금속,광주광역시 북구 하남대로 749  ,알루미늄 새시바 제조,1,062-225-4607
10066,29210,태성Engineering,광주광역시 북구 첨단벤처로 98  ,농업 및 임업용 기계 제조업,1,
10067,28123,영진테크,광주광역시 광산구 소촌로 25-7  ,"기계,전기,건설장비",6,062-672-7775
10068,33931,한승룡옹기연구소,광주광역시 광산구 본량입석길 229-8  ,도자기,1,061-532-3358
10069,27216,대현패키징,광주광역시 광산구 하남산단6번로 57 KBI지식산업센터 산업동 B-206호,자동화기계. 마킹기,6,062-528-8025
10070,29199,에스앤테크,광주광역시 광산구 하남산단7번로 135-16  ,기타일반목적용기계,1,062-233-3073
10071,28123,대흥분전반,광주광역시 광산구 연산로 287  ,배전반,1,062-375-9190
10072,29199,삼영시스템,광주광역시 광산구 평동산단로 239-38  ,"티켓자동발매기,감열프린터",6,062-368-2281
10073,27213,아원기술,광주광역시 북구 첨단과기로208번길 43-22 제12층 제에프에이-1220호 와이어스파크 ,광학기기,6,062-955-4354
10074,33301,와이에이치비에코광주2공장,광주광역시 광산구 손재로 392  공장 나동 ,"헬스장비, 운동기구 등 생산",1,02-2029-6400
10075,33999,더라인,광주광역시 광산구 하남산단6번로 21-18  ,소사장제 (조립),1,053-264-5425
10076,29171,에스에이치테크SHTECH,광주광역시 북구 군왕로61번길 24  ,산업용 냉장 및 냉동 장비 제조,1,062-363-1472
10077,29299,와이제이,광주광역시 광산구 하남산단5번로 58 서측 1동 ,자동화설비 설계,1,062-959-3655
10078,28511,아름방테크,광주광역시 광산구 북문대로 341-43  1동 ,"해양기자재,수조,배관",1,062-527-6269
10079,10613,대림로하스,광주광역시 광산구 하남산단6번로 73  ,즉석빵가공업,1,062-234-0636
10080,15129,제일가방.예팜,광주광역시 북구 유림로160번길 10  ,가방,1,062-261-2600
10081,25113,삼미스텐,광주광역시 북구 하남대로 465  ,금속철구조물,1,
10082,28511,엘케이테크놀러지,광주광역시 서구 상무화원로 34 UG빌딩 ,전자제품,3,062-522-0076
10083,18111,문화디자인연구소,광주광역시 남구 제중로 11 양림 1단지 휴먼시아 102동 1004호,옵셋인쇄,1,061-335-6969
10084,33120,보다듬다,광주광역시 남구 노대실로 33 송화마을휴먼시아 510동 202호,DIY공예,1,
10085,16212,서주산업,광주광역시 광산구 평동매화길 5  ,톱밥,1,062-382-7715
10086,29294,트로켈솔루션,광주광역시 광산구 첨단중앙로152번길 17-8  401호,정밀금형,2,062-523-7666
10087,15190,리즘,광주광역시 광산구 첨단중앙로181번길 88-16 첨단5차라인아파트 501동 901호,수공예품,1,062-973-2387
10088,22232,거광엔지니어링,광주광역시 광산구 도천남길 38-14  ,산업，가정용　플라스틱일반성형제품，일반성형용기,2,062-653-7003
10089,29223,형진,광주광역시 광산구 임곡로 677  102호,기계부품가공,1,
10090,25111,서진기업,광주광역시 광산구 월곡반월로16번길 19  ,창호 및 철구조물,1,062-955-6924
10091,27192,SNC메디라인,광주광역시 북구 삼소로270번길 25  208호,정밀부품가공,1,062-602-7975
10092,14120,씨와이인터내셔널,광주광역시 북구 경양로 9  ,직물,6,070-7750-4705
10093,29292,GEC,광주광역시 북구 첨단벤처소로 51 전남과학대창업보육센터 a-102호,"금형제작,금형설계,제품설계",1,
10094,26299,윈텍코리아,광주광역시 북구 첨단벤처소로 51  A동 105호,전자전기기기장비부품판매,1,070-4189-5827
10095,18112,조양스크린,광주광역시 광산구 손재로 436-78 주)엔씨(내) ,실크인쇄,1,062-452-7855
10096,16221,고흥목공소,광주광역시 북구 중가로 52-4  ,목제도구및기구,1,062-362-7614
10097,22232,신성기업,광주광역시 광산구 진곡산단2번로 39-28  ,"자동차부품,전자부품",8,062-373-4991
10098,30203,GN특장서비스센터,"광주광역시 광산구 지로길 33  가,나동 ",특장차 제작 및 수리,5,
10099,34019,제이통신,광주광역시 광산구 무진대로 282 광주무역회관빌딩 1006호,"CCTV A/S, 제조 및 설치",8,062-573-1185
10100,16232,영풍목재,광주광역시 서구 시청로 77 샌트럴시티오피스텔 2518호,수출용박스．파레트．기타,2,062-233-8811
10101,26299,모스텍,광주광역시 북구 첨단벤처소로62번길 26-3  ,"전자부품,전자기기",1,062-511-9956
10102,25914,윈윈메디테크,광주광역시 북구 유림로 175 삼익아파트 상가동 308호,일반기계,1,
10103,33910,광주현수막간판,광주광역시 서구 월드컵4강로42번길 50  ,"간판,광고물",1,
10104,18111,인츠앤씨,광주광역시 북구 첨단연신로 45 첨단 리채 비즈타워 B동 121호,광고대행,3,062-971-2753
10105,24222,안전산업,광주광역시 서구 마륵복개로 68-27  ,알루미늄창호샷시，비계용지주,1,063-253-5204
10106,29224,동신기계,광주광역시 광산구 평동산단10번로 51  2동 ,산업기계부품가공,3,
10107,25992,에이디주방컨설팅,광주광역시 광산구 비아중앙로 122-1  ,주방기기 유통,1,
10108,33910,디자인케이,광주광역시 북구 첨단연신로 45 첨단리채비즈타워 지식산업센터 에이동 517호,"광고대행,광고기획",1,062-571-5322
10109,20423,퓨어밸리,광주광역시 광산구 하남산단6번로 57 KBI하남지식산업센터 산업동 502호,화장품 제조업,3,
10110,18119,까망,광주광역시 광산구 산정공원로 76-13  ,광고인쇄,1,
10111,29175,재이디,광주광역시 광산구 평동로803번길 117-15  ,산업용기기 및 제어장치 제조업,5,062-971-7125
10112,33910,원디자인,광주광역시 북구 임방울대로1041번길 15 용두주공아파트 109동 1902호,"판촉물,인쇄물,실사출력,광고물",1,02-2614-5900
10113,26329,티엔티,광주광역시 북구 첨단과기로208번길 43-20  B동 B2105호,"3D 프린팅, 측정,분석,제어기기",1,062-654-2576
10114,20201,지엔비글로벌,광주광역시 북구 첨단벤처소로38번길 20-1 에스앤피환경(주) ,합성고무 및 플라스틱 물질 제조가공업,1,062-716-0999
10115,28519,엠제이코리아,광주광역시 북구 추암로 93 (주)팜파스 ,스마트가전기기류,1,061-270-5023
10116,33910,에스티사인,광주광역시 서구 하남대로550번길 39-20  ,"현수막, 광고용 간판",1,
10117,27192,이앤이치과기공소,광주광역시 광산구 풍영정길 49-7  ,치과기공소,7,062-674-2844
10118,29294,현성랩핑,광주광역시 광산구 하남산단7번로 135-16  ,금형,1,062-366-0610
10119,28119,애니셀,광주광역시 광산구 평동산단3번로 189  ,"축전지및1,2차전지,태양전지",1,062-945-7363
10120,29294,뉴스템,광주광역시 광산구 하남산단10번로 13  ,금형,1,02-422-2124
10121,27212,플루토PLUTOInc,광주광역시 북구 유림로 175  105동 1104호,전자기측정기구,1,
10122,27216,제이테크,광주광역시 북구 첨단벤처소로62번길 20  ,자동화설비 제어장비 제조,1,
10123,14191,민유니폼,광주광역시 북구 무등로114번길 9  ,의류,1,
10124,25111,보스론에스피,광주광역시 서구 매월2로 53 산업용재유통센터 17동 133호,산업기계제작,1,
10125,29171,케이나노텍,광주광역시 서구 매월2로 53 광주산업용재유통센터 17동 201호,산업용 기계 설계 및 제작,1,
10126,29199,하이테크코리아,광주광역시 광산구 진곡산단중앙로 179  B동 ,기계제작,1,
10127,29294,훈테크,광주광역시 북구 첨단연신로 63  ,"금형제조, 부품가공",1,
10128,33110,골드체인,광주광역시 동구 충장로46번길 8-13  ,금은세공,1,062-228-3023
10129,10797,G헬스케어,광주광역시 북구 무등로180번길 12 제일오피스텔 102-1호,건강기능식품,4,062-710-2630
10130,25992,원뿔산업,광주광역시 북구 동운로52번길 45  ,분쇄기　　　　,1,062-366-0054
10131,29199,진테크,광주광역시 북구 용주로30번길 7 용봉아동복지시설 ,그 외 기타 일반 목적용 기계 제조업,1,
10132,14112,차밍의상실,광주광역시 동구 서석로 31-2  ,남자용개인마춤양복，여자용개,1,062-225-0014
10133,23221,진성,광주광역시 서구 덕흥1길 39-3  ,"씽크,O.A가구,인조대리석외",1,062-374-1967
10134,34020,그린산업기획,광주광역시 남구 덕남동 29,음향기기,1,062-372-8589
10135,29223,도원TECH,광주광역시 광산구 원두로 60  ,금속절삭가공기계제작,7,062-943-4114
10136,18111,광원인쇄,광주광역시 광산구 하남산단천변우로 52  B동 112호,인쇄　　,10,062-959-7715
10137,16299,마블교구,광주광역시 광산구 송도로208번길 16  ,그 외 기타 나무제품 제조업,1,062-941-2454
10138,22232,케이엠영텍,광주광역시 광산구 상무대로133번길 7  ,"전자,자동차부품선별,조립,납품",1,062-972-3679
10139,27192,기독치과기공소,광주광역시 북구 대자실로 14 3층 ,치과기공소,1,062-511-2801
10140,14112,에스씨디엠,광주광역시 서구 상무중앙로 57 S클래스 상가 402호,여자의류 제조,2,
10141,22299,신용산업,광주광역시 북구 거진길 9-1  ,플라스틱성형제품,6,062-571-3341
10142,33309,루핏스볼파크,광주광역시 서구 발산로49번길 8  ,"글러브, 야구용품",1,
10143,15121,보따리BOTARI,광주광역시 남구 송암로 73 청솔관 송원대학교창업보육센터 12호,"악세사리, 잡화",1,
10144,33910,동행기획,광주광역시 광산구 무진대로 272-9 오렌지빌 201호,"광고,기획,판촉물 인쇄",1,062-373-5161
10145,29223,삼형정밀,광주광역시 광산구 용아로 671  ,산업기계가공,1,062-382-9661
10146,25911,반야정밀,광주광역시 광산구 하남산단4번로 95-11  ,기계가공,1,062-961-2433
10147,29229,홍건테크,광주광역시 광산구 하남산단1번로 107  ,공작기계 수리 및 부품제조,1,
10148,25122,고테크코리아,광주광역시 광산구 임곡로 259-1  ,금속 탱크 및 저장 용기 제조업,1,061-363-3053
10149,29280,에스에이치이엔지,광주광역시 광산구 평동산단로 229  ,"타이어설비및성형기,드럼,가류기",1,062-720-7900
10150,29294,그린랩핑,광주광역시 광산구 하남산단3번로 23-10  ,"주형 및 금형 제조업,반도체 제조용 기계 제조업,평판디스플레이 제조용 기계 제조업",1,
10151,29294,창조SJ,광주광역시 광산구 진곡산단2번로 39-32  ,사출금형제조,1,062-960-7883
10152,34019,지현민서상회,광주광역시 광산구 목련로153번길 56 주공아파트 710동 1906호,A/S,1,062-961-2001
10153,22251,투윙테크,광주광역시 광산구 손재로 436-78  ,플라스틱 발포 성형제품 제조업,1,
10154,33931,마음에점을찍다광주본점SMP두피,광주광역시 서구 송풍로7번길 16-6  ,의료 기기 도매업,4,
10155,29194,케이메카KMECCA,광주광역시 광산구 도천남길 24-1  ,"농업용 기계제조 및 판매, 농축산 기자재 제조 및 판매",1,062-361-0180
10156,28511,지메이드,광주광역시 광산구 진곡산단2번로 47-9  ,냉열기외,1,062-710-8011
10157,20423,엠바이오,광주광역시 북구 양산로 79  ,"바이오,화장품원료,생활용품",1,062-267-8073
10158,23991,토우,광주광역시 서구 원마륵1길 42  202호,"흙, 황토포장재,건축용목재,흙콘크리트",1,062-456-7557
10159,34019,대원시트,광주광역시 북구 오문로 228 외1필지 ,자동차시트수리,1,062-372-5687
10160,33910,이주광고기획,광주광역시 북구 빛고을대로 679  ,"도로교통표지판,광고물",1,062-373-0721
10161,29223,이화정밀,광주광역시 북구 첨단연신로 352  ,금속절삭가공기계，목재．석재,6,062-572-4800
10162,26129,대산디앤씨,광주광역시 북구 삼소로270번길 24  ,"광통신부품, 수배전반, 태양광발전장치",1,062-385-5017
10163,26299,John316시스템,광주광역시 북구 금호로40번길 6  ,전기전자 제어장치,1,062-673-6715
10164,31114,성우,광주광역시 광산구 평동로803번길 146-12  ,건축용　철구조물,1,062-515-1234
10165,22232,경도,광주광역시 광산구 평동산단9번로 30-9  ,자동차및가전제품　부자재생산,7,062-942-5807
10166,29174,두영엔지니어링,광주광역시 광산구 하남산단6번로 57  지식동 A-1007호,"환경집진기, 산업기계, 전시물",5,
10167,29210,미농이엔지,광주광역시 광산구 고봉로 566  ,농업용기계제작,1,062-651-2114
10168,29172,청정에어,광주광역시 광산구 사암로92번길 79  ,"폐열회수환기장치,공기조화장치,상업용송풍기및배기장치,팬코일유니트,공기조화기,항온항습기",1,062-671-7889
