구군명,제조업체명,대표자,전화번호,업종명,소재지주소,데이터기준일자
울주군,(주)코아플랜트,곽귀옥,0507-1372-1194,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 온산읍 처용산업로 51-18,2025-11-26
울주군,(주)태영테크,장동우,052-267-0363,증류기  열 교환기 및 가스 발생기 제조업 외 1 종,울산광역시 울주군 온산읍 처용산업로 129-39,2025-11-26
울주군,(주)티엠이씨,윤한철,052-711-7000,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 서생면 에너지산업6로 50,2025-11-26
울주군,(주)티피티퍼시픽,오정석,052-237-2720,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 온산읍 산남길 19,2025-11-26
울주군,(주)한텍,박건종,052-270-3848,증류기  열 교환기 및 가스 발생기 제조업 외 2 종,울산광역시 울주군 온산읍 연자로 51 외 2필지,2025-11-26
울주군,반도이앤티(주),윤석배,052-237-3643,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 온양읍 옥수곡1길 20,2025-11-26
울주군,성도정밀,박국철,052-237-1984,증류기  열 교환기 및 가스 발생기 제조업 외 2 종,울산광역시 울주군 온산읍 화산로 155-11,2025-11-26
울주군,세일정기주식회사,이병주,052-220-6000,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 온산읍 처용산업1길 14,2025-11-26
울주군,㈜아주텍,최준영,052-998-0400,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 청량읍 처용산업4길6,2025-11-26
울주군,㈜윈테크믹서,김봉준,052-254-1315,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 언양읍 반천산업로 135-17,2025-11-26
울주군,케이아이비플러그에너지(주) 2공장,허성호,052-278-9000,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 온산읍 대정로 52 외 2필지,2025-11-26
울주군,파워열기기㈜,이진두,052-237-2213,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 청량읍 처용산업3길122,2025-11-26
울주군,프라나텍,홍명희,055-338-1314,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 언양읍 반천산업로 135-17,2025-11-26
울주군,동서하이텍(주),양희재,070-7862-7462,분사기 및 소화기 제조업,울산광역시 울주군 상북면 상북로 88-2,2025-11-26
울주군,디엠아이에스앤티 주식회사,서호상  최락정,052-269-5996,분사기 및 소화기 제조업 외 1 종,울산광역시 울주군 상북면 길천산업3길 9,2025-11-26
울주군,(주)국일인토트 제2공장,이종철,052-228-7505,그 외 기타 일반 목적용 기계 제조업 외 2 종,울산광역시 울주군 웅촌면 고연로 87-11,2025-11-26
울주군,(주)금호이엔지,용대중,052-237-7961,그 외 기타 일반 목적용 기계 제조업,울산광역시 울주군 서생면 에너지산업3로 76,2025-11-26
울주군,(주)덕천웅촌공장,정수원  정희범,052-225-4570,그 외 기타 일반 목적용 기계 제조업 외 1 종,울산광역시 울주군 웅촌면 웅촌로 585-9 외 2필지,2025-11-26
울주군,(주)에스엠씨글로벌,정교택,052-911-9118,그 외 기타 일반 목적용 기계 제조업,울산광역시 울주군 언양읍 반천산업로 32-30,2025-11-26
울주군,(주)에코인토트,이종철,052-221-0853,그 외 기타 일반 목적용 기계 제조업 외 2 종,울산광역시 울주군 웅촌면 고연로 87-11,2025-11-26
울주군,(주)엠오브이시스템,장우상,052-288-5052,그 외 기타 일반 목적용 기계 제조업,울산광역시 울주군 상북면 길천산업로 361,2025-11-26
울주군,(주)울산상공사,서정열,052-276-0848,그 외 기타 일반 목적용 기계 제조업,울산광역시 울주군 온산읍 처용산업2길 54,2025-11-26
울주군,고현산업2공장,이정화,052-263-7002,그 외 기타 일반 목적용 기계 제조업 외 13 종,울산광역시 울주군 두동면 이중배내길 12 외 3필지,2025-11-26
울주군,대성물산,이춘지,052-238-1456,그 외 기타 일반 목적용 기계 제조업 외 3 종,울산광역시 울주군 온양읍 광청로 394-23  외 1필지,2025-11-26
울주군,명진산업사,김헌수,052-912-5877,그 외 기타 일반 목적용 기계 제조업 외 1 종,울산광역시 울주군 상북면 길천산업2길 36-13,2025-11-26
울주군,모던테크㈜,이주택,052-260-0177,그 외 기타 일반 목적용 기계 제조업,울산광역시 울주군 청량읍 온산로 용암길60-1,2025-11-26
울주군,보성산기,서종태,052-249-1418,그 외 기타 일반 목적용 기계 제조업 외 2 종,울산광역시 울주군 웅촌면 저리1길 18,2025-11-26
울주군,이제이피코리아(주),최녹영,052-261-4500,그 외 기타 일반 목적용 기계 제조업 외 1 종,울산광역시 울주군 웅촌면 갓골길 18-12,2025-11-26
울주군,이제이피코리아(주) 제2공장,최녹영,052-261-4500,그 외 기타 일반 목적용 기계 제조업 외 1 종,울산광역시 울주군 웅촌면 고연로 152-13,2025-11-26
울주군,주식회사영광,허철구 허철기,052-240-2400,그 외 기타 일반 목적용 기계 제조업,울산광역시 울주군 청량읍 처용산업3길135 경공업1동1층,2025-11-26
울주군,천희산업 제2공장,신숙희,052-262-2012,그 외 기타 일반 목적용 기계 제조업 외 1 종,울산광역시 울주군 두서면 전읍복안로 209-6 외 1필지,2025-11-26
울주군,청구이노베이션(주),하상순,052-273-1009,그 외 기타 일반 목적용 기계 제조업 외 2 종,울산광역시 울주군 상북면 우만길 12,2025-11-26
울주군,(주)신우산업,안상우,052-976-3000,농업 및 임업용 기계 제조업,울산광역시 울주군 두서면 활천산업로 137,2025-11-26
울주군,뉴 세연,양호진,,농업 및 임업용 기계 제조업,울산광역시 울주군 웅촌면 고연로 97-11,2025-11-26
울주군,대진,최대열,052-254-7190,농업 및 임업용 기계 제조업,울산광역시 울주군 두서면 전읍농공길 48,2025-11-26
울주군,대훈정밀,구미경,052-263-1574,농업 및 임업용 기계 제조업,울산광역시 울주군 언양읍 반천산업로 113-9,2025-11-26
울주군,세영산업,장진원,,전자 응용 절삭기계 제조업,울산광역시 울주군 웅촌면 은현작동로 25-23,2025-11-26
울주군,신우웰텍 주식회사,신교선,052-263-4404,전자 응용 절삭기계 제조업,울산광역시 울주군 삼남읍 방기1길 43-11,2025-11-26
울주군,㈜에코비즈,정길,,전자 응용 절삭기계 제조업,울산광역시 울주군 청량읍 처용산업5길8,2025-11-26
울주군,(주)케이엠씨,권재현,052-227-9045,디지털 적층 성형기계 제조업 외 1 종,울산광역시 울주군 웅촌면 고연로 244-21,2025-11-26
울주군,(주)켐텍,노국진,052-289-4035,금속 절삭기계 제조업,울산광역시 울주군 두동면 두동로 1156,2025-11-26
울주군,대경엠씨(주),최민제,,금속 절삭기계 제조업,울산광역시 울주군 청량읍 처용산업3길135중공업동1층,2025-11-26
울주군,대원엠티(주),김종원,052-288-9330,금속 절삭기계 제조업,울산광역시 울주군 범서읍 울밀로 2772,2025-11-26
울주군,이레테크,최윤서,052-700-2255,금속 절삭기계 제조업,울산광역시 울주군 온양읍 광청로 379-23,2025-11-26
울주군,가야 이엔지,이정록,,금속 성형기계 제조업,울산광역시 울주군 언양읍 반천산업로 32-36,2025-11-26
울주군,임호산업,김민호,052-267-0803,금속 성형기계 제조업,울산광역시 울주군 웅촌면 고연로 98-2,2025-11-26
울주군,(주)대원이엔엠,김대창,052-237-4380,기타 가공 공작기계 제조업 외 1 종,울산광역시 울주군 서생면 에너지산업4로 49,2025-11-26
울주군,(주)대원이엔엠,김대창,052-237-4380,기타 가공 공작기계 제조업 외 1 종,울산광역시 울주군 온산읍 공단로 438 외 1필지,2025-11-26
울주군,(주)신일프리노스,안승삼,052-275-5990,기타 가공 공작기계 제조업 외 1 종,울산광역시 울주군 언양읍 반천산업로 113-19,2025-11-26
울주군,(주)오토텍,김석곤,052-923-3222,기타 가공 공작기계 제조업,울산광역시 울주군 언양읍 반천산업로 108-25,2025-11-26
울주군,(주)제이케이이엔지 (1),강선봉,055-374-1147,기타 가공 공작기계 제조업,울산광역시 울주군 두서면 활천산업로 20,2025-11-26
울주군,(주)제이케이이엔지 (2),강선봉,055-374-1147,기타 가공 공작기계 제조업,울산광역시 울주군 두서면 활천산업로 39-26,2025-11-26
울주군,(주)태웅코로죤,손근규,052-385-4777,기타 가공 공작기계 제조업,울산광역시 울주군 온양읍 내광리 13블록 4롯트,2025-11-26
울주군,(주)하이인텍,김현득,052-277-4085,기타 가공 공작기계 제조업,울산광역시 울주군 상북면 길천산업2길 36-25,2025-11-26
울주군,덕우산업,전우덕,052-260-4904,기타 가공 공작기계 제조업,울산광역시 울주군 웅촌면 은현공단4길 2,2025-11-26
울주군,정인,송은길,,기타 가공 공작기계 제조업,울산광역시 울주군 웅촌면 와지공단2길 12,2025-11-26
울주군,주식회사 케이아이씨이엔지 울산공장,박경배,070-8657-0378,기타 가공 공작기계 제조업,울산광역시 울주군 두동면 봉계농공길 41,2025-11-26
울주군,한국티앤엠(주),이승해,052-254-0950,기타 가공 공작기계 제조업,울산광역시 울주군 삼남읍 가천공단로 116,2025-11-26
울주군,(주)신정뉴테크,김종태,052-262-9240,건설 및 채광용 기계장비 제조업,울산광역시 울주군 언양읍 언양로 459,2025-11-26
울주군,산성,엄주율,052-239-0339,건설 및 채광용 기계장비 제조업 외 1 종,울산광역시 울주군 온산읍 화산로 163 (산성자동차부분정비),2025-11-26
울주군,서울산종합서비스,정진철 홍수민,052-262-4848,건설 및 채광용 기계장비 제조업,울산광역시 울주군 삼남읍 반구대로 322-3,2025-11-26
울주군,㈜세원기계,이윤희,052-276-8900,건설 및 채광용 기계장비 제조업,울산광역시 울주군 청량읍 처용산업로 147,2025-11-26
울주군,㈜에이치파이,김동호,,건설 및 채광용 기계장비 제조업,울산광역시 울주군 청량읍 청량로34,2025-11-26
울주군,창신인터내셔날(주),이채구,052-239-3878,건설 및 채광용 기계장비 제조업 외 3 종,울산광역시 울주군 온산읍 처용산업3길 32,2025-11-26
울주군,키존(주),이승희,052-239-1441,건설 및 채광용 기계장비 제조업 외 3 종,울산광역시 울주군 온양읍 남창로 880 (총 2 필지) 외 1필지,2025-11-26
울주군,피와이에스(P.Y.S)산업,박영석,,건설 및 채광용 기계장비 제조업,울산광역시 울주군 온산읍 종동길 81,2025-11-26
울주군,현대건설기계공업사,박태건,,건설 및 채광용 기계장비 제조업,울산광역시 울주군 청량읍 죽전건너길16 10,2025-11-26
울주군,현대중장비서비스㈜,박광용,052-268-8793,건설 및 채광용 기계장비 제조업,울산광역시 울주군 청량읍 화창1길52 ,2025-11-26
울주군,(유)유진산업기계,윤현석,052-254-3571,광물 처리 및 취급장비 제조업,울산광역시 울주군 삼동면 삼동로 93-28,2025-11-26
울주군,(주)빅텍스,최진흥,032-561-4016,산업용 로봇 제조업 외 4 종,울산광역시 울주군 서생면 에너지산업1로 22,2025-11-26
울주군,(주)창금코퍼레이션,노세창,070-7766-7825,산업용 로봇 제조업,울산광역시 울주군 웅촌면 곡천검단로 186,2025-11-26
울주군,(주)한국에프에이,서영수,052-222-2810,산업용 로봇 제조업,울산광역시 울주군 웅촌면 와지공단길 28,2025-11-26
울주군,비더블유티,이창훈,052-271-1500,산업용 로봇 제조업,울산광역시 울주군 웅촌면 은현신암길 44  1층 BWT,2025-11-26
울주군,영진기공(주)1공장,김일현,052-239-4671,산업용 로봇 제조업,울산광역시 울주군 온산읍 종동길 68,2025-11-26
울주군,영진정밀기공(주),김일현,052-239-4671,산업용 로봇 제조업,울산광역시 울주군 온산읍 종동길 115 외 1필지,2025-11-26
울주군,(주)아이엠아이,박광일,052-239-5533,고무  화학섬유 및 플라스틱 성형기 제조업 외 1 종,울산광역시 울주군 온산읍 처용산업3길 30-16,2025-11-26
울주군,영진기공㈜ 2공장,김일현,052-239-4671,고무  화학섬유 및 플라스틱 성형기 제조업 외 1 종,울산광역시 울주군 온산읍 종동길 68,2025-11-26
울주군,일신하이텍,우덕정,052-221-2670,고무  화학섬유 및 플라스틱 성형기 제조업,울산광역시 울주군 삼남읍 반구대로 163  1층,2025-11-26
울주군,(주)대명사,조완규,,주형 및 금형 제조업,울산광역시 울주군 웅촌면 고연공단1길 57,2025-11-26
울주군,(주)대명정공,김용수,052-264-5482,주형 및 금형 제조업,울산광역시 울주군 상북면 길천산업1길 37,2025-11-26
울주군,(주)대성정공,허부걸,055-372-2007,주형 및 금형 제조업 외 2 종,울산광역시 울주군 상북면 길천산업로 211,2025-11-26
울주군,(주)벡테크,정중원,052-716-5071,주형 및 금형 제조업 외 1 종,울산광역시 울주군 온산읍 화산로 151  (주)벡테크,2025-11-26
울주군,(주)성진정밀,이종근  이민우,052-263-0515,주형 및 금형 제조업,울산광역시 울주군 상북면 길천산업로 473-3 성진정밀,2025-11-26
울주군,(주)세광이앤지,김종식,052-277-6462,주형 및 금형 제조업 외 45 종,울산광역시 울주군 언양읍 반천산업로 108-65,2025-11-26
울주군,(주)아신산업,박병순,052-254-2375,주형 및 금형 제조업,울산광역시 울주군 삼남읍 신화리로 124,2025-11-26
울주군,(주)에이치디테크닉,장희자,052-225-4355,주형 및 금형 제조업,울산광역시 울주군 웅촌면 원당골길 8,2025-11-26
울주군,(주)유성인젝션,이근수,052-263-2558,주형 및 금형 제조업,울산광역시 울주군 두서면 신전길 89-4 외 1필지,2025-11-26
울주군,(주)유승정공,고호현,052-254-2080,주형 및 금형 제조업,울산광역시 울주군 삼동면 암리3길 10 외 6필지,2025-11-26
