회사명,업종명,생산품,주소,연락처,출처파일
기풍테크,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 공단1대로 144, 2다 202, 102동 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)동아기업,철도차량 부품 및 관련 장치물 제조업,철도차량부품,"경기도 시흥시 공단2대로 236, 2183-3 3바102 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
낭주산업,"탭, 밸브 및 유사장치 제조업",플러그 밸브 부품가공,"경기도 시흥시 시화벤처로 254, 시화MTV 2사 904호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
브이텍,그 외 기타 일반목적용 기계 제조업 외 1 종,"기계부품,콘베이어","경기도 시흥시 만해로 37, 2123-6 디에스3차벤처타운 158동 101호,201호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)오토젠,자동차용 금속 압형제품 제조업 외 1 종,자동차부품,"경기도 시흥시 옥구천동로 180, 1256-12, 2다114 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
명성정밀,주형 및 금형 제조업,자동차금형,"경기도 시흥시 공단1대로196번길 144, 2마 607 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
진원정밀,그 외 기타 전자부품 제조업 외 1 종,전자부품,"경기도 시흥시 마유로42번길 52, 2185-6 3바215 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
광진테크,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 공단2대로190번길 36, 2바 613 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)아이엔티,절삭가공 및 유사처리업,반도체 기계 및 자동차 부품가공,"경기도 시흥시 공단1대로28번길 39, 시화공단 1다705-1 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
수목정밀,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품 금형,"경기도 시흥시 공단2대로 88, 1바302-104호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대진ENG,금속 절삭기계 제조업,기계부품,"경기도 시흥시 옥구천동로 98, 에프동 106호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)고원특수강,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,"경기도 시흥시 마유로10번길 2, 2205-1 3바901 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
하이테크(Hi-Tec),그 외 기타 일반목적용 기계 제조업 외 1 종,열처리 기기,"경기도 시흥시 서해안로 242, 402호(1나-208-7) (정왕동, 시화하이테크 아파트형공장)",,경기도 시흥시_공장등록현황_20250618.csv
와이테크,"전기회로 개폐, 보호장치 제조업 외 1 종",전자부품,"경기도 시흥시 마유로132번길 8, 1369-1 3라802 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
혜인정밀,주형 및 금형 제조업,부품가공,"경기도 시흥시 정왕천로 197, B동 2층 201 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
성일정밀,그 외 기타 일반목적용 기계 제조업 외 1 종,산업기계부품,"경기도 시흥시 소망공원로 40, 시화테크지식산업센터 에이동 102호(시화공단 1라202) (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
주은산업,교통 신호장치 제조업,"차량, 철도신호기","경기도 시흥시 엠티브이25로58번길 42, 시화MTV 3사 302호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
YG테크,절삭가공 및 유사처리업,금형 등,"경기도 시흥시 마유로 26, 3바 801-1호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
수진ENG,절삭가공 및 유사처리업,부품가공,"경기도 시흥시 정왕천로 197, B동 1층 121 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
(주)금강기연,절삭가공 및 유사처리업,기계부품(산업용 압출기),"경기도 시흥시 공단1대로 10, B동 1층 105호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
세인정공,전자 응용 절삭기계 제조업,전자응용 공작기계 정밀부품 가공,"경기도 시흥시 정왕동 1235-5번지 [정왕동 1235-5, 시화단지 1다104]",,경기도 시흥시_공장등록현황_20250618.csv
더원테크,운송장비 조립용 플라스틱제품 제조업 외 1 종,자동차부품,"경기도 시흥시 정왕천로 143, 1286-12 3라402-2 106호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
진형테크,절삭가공 및 유사처리업,지그 등,"경기도 시흥시 공단1대로321번길 12, 3나 508호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
광덕기계,절삭가공 및 유사처리업,자동차 부품 절삭가공,"경기도 시흥시 공단1대로 65, [정왕동 1244-10, 시화단지 1나707-3] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)엠에이치테크,주형 및 금형 제조업 외 2 종,자동차부품,"경기도 시흥시 마유로70번길 78, 2099-2 3마618 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
청운정밀,주형 및 금형 제조업,자동차 금형,"경기도 시흥시 정왕천로 197, B동 4층 420 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
백두다이캐스팅,기타 비철금속 주조업,자동차부품,"경기도 시흥시 마유로70번길 93, 2098-9 3마609 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)수민기업,자동차 차체용 신품 부품 제조업 외 1 종,카오디오,"경기도 시흥시 마유로132번길 58, 1376-8 3라709 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
C.M.S,절삭가공 및 유사처리업,반도체부품,"경기도 시흥시 마유로144번길 84, 1285-3 3라315 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
태성산업,금속 가구 제조업,사무용가구(의자부품),"경기도 시흥시 공단1대로28번길 141, 1마 715호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
상록정밀,절삭가공 및 유사처리업,절삭가공,"경기도 시흥시 마유로82번길 73, 1380-15, 3마 333번지 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)세광테크놀로지,금속 절삭기계 제조업,기계부품,"경기도 시흥시 소망공원로 305, 1283-10 3다623 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
MLX AUTO,자동차 차체용 신품 부품 제조업 외 1 종,"휠캡,사이드스텝",경기도 시흥시 동서로 1208-23 (목감동),,경기도 시흥시_공장등록현황_20250618.csv
해진정밀,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 정왕천로 197, B동 4층 412 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
(주)하이테크전자부품,전자부품 실장기판 제조업,인쇄회로조립품,"경기도 시흥시 마유로42번길 75-1, 3바302-2 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)카우스,그 외 자동차용 신품 부품 제조업 외 3 종,자동차 부품,"경기도 시흥시 공단1대로322번길 91, 1383 3라517 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
명진테크,자동차용 금속 압형제품 제조업 외 1 종,자동차부품,"경기도 시흥시 소망공원로 273, 1274-6 3다718 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
주니하이테크,그 외 기타 일반목적용 기계 제조업 외 1 종,포장기계,"경기도 시흥시 공단1대로 341,  (정왕동) 1동 4층 411호",,경기도 시흥시_공장등록현황_20250618.csv
(주)에스엠미르,그 외 기타 분류 안된 금속 가공 제품 제조업 외 2 종,반도체부품,"경기도 시흥시 마유로82번길 103, 3마 420호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)엠티아이교역,금속 주조 및 기타 야금용 기계 제조업,다이케스팅기계,"경기도 시흥시 마유로70번길 103, 2101-13번지, 3마 513호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)갤럭시,그 외 기타 전기장비 제조업,정수기,"경기도 시흥시 마유로82번길 91, 1380-10, 3마 328 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
우성시스템,그 외 기타 전자부품 제조업 외 1 종,반도체부품,"경기도 시흥시 정왕천로 197, (정왕동, 동우디지털파크) A동 1층 137호",,경기도 시흥시_공장등록현황_20250618.csv
(주)상호인터내쇼날,절삭가공 및 유사처리업,기계 절삭부품,"경기도 시흥시 공단1대로 67, 1244-11 1나 707-4호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
두레산업,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 마유로 78, 2094-1번지, 3마 801호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
경준ENG,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 군자천로185번길 28, [정왕동 1263-5, 2다 306] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)하늘정밀,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 마유로132번길 76, [정왕동 1377-3, 3라 604] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)에이치씨엠,동력식 수지공구 제조업,연삭기 제작,"경기도 시흥시 공단1대로79번길 47, [정왕동 1243-13, 시화단지 1나402-2] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)남광산업,영상게임기 제조업 외 1 종,"전자부품, 영상게임기기","경기도 시흥시 옥구천서로237번길 52, [정왕동 1243-10, 시화단지 1나409] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
강성정밀,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 정왕천로 197,?(정왕동, 동우디지털파크) B동 2층 207호",,경기도 시흥시_공장등록현황_20250618.csv
알파정공,절삭가공 및 유사처리업,반도체 자동화장비 부품,"경기도 시흥시 군자천로9번길 8, [정왕동 2178-7 : 2바 517호] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
창영테크,금속 단조제품 제조업,전자부품,"경기도 시흥시 군자천로237번길 79, 시화산단 2나 702호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)덕원정밀,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 마유로92번길 23, 3마 109 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
J.M. Tech,주형 및 금형 제조업,기계부품,"경기도 시흥시 공단3대로 179 (정왕동) 2204-15, 2바 1003-1호",,경기도 시흥시_공장등록현황_20250618.csv
제일엔지니어링,금속 절삭기계 제조업,기계부품,"경기도 시흥시 정왕천로 197,?(정왕동, 동우디지털파크) A동 4층 426호",,경기도 시흥시_공장등록현황_20250618.csv
(주)마당테크,그 외 기타 전자부품 제조업 외 1 종,전자부품,"경기도 시흥시 마유로10번길 24, 3바 905-1 (정왕동, 황진특강)",,경기도 시흥시_공장등록현황_20250618.csv
드보라,그 외 기타 전자부품 제조업 외 1 종,전자부품,"경기도 시흥시 정왕천로 197, (정왕동, 동우디지털파크) B동 1층 146호",,경기도 시흥시_공장등록현황_20250618.csv
(주)컴윈스 시화2공장,그 외 자동차용 신품 부품 제조업 외 3 종,금형부품,"경기도 시흥시 협력로 72, [정왕동 1696-16, 시화단지 1마601-3] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
아트연마,"탭, 밸브 및 유사장치 제조업",배관부품,"경기도 시흥시 군자천로9번길 19, 2204-10 2바 1006-1호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)태성티앤씨,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 공단1대로 341, (정왕동) 1동 4층 406호",,경기도 시흥시_공장등록현황_20250618.csv
청아테크,절삭가공 및 유사처리업,금형 부품,"경기도 시흥시 옥구천서로 115, [정왕동 1249-6, 시화단지 1라506] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
미래테크,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,"경기도 시흥시 마유로92번길 40, 3마 214 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
보성레이저,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 마유로186번길 85, 1281-5 3다306 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
나래테크,절삭가공 및 유사처리업,"금형부품, 자동화지그","경기도 시흥시 옥구천서로81번길 64, [정왕동1352-7/ 시화단지 1마217] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
성광정밀,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 공단2대로256번길 36, 3바 815호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
PDL,절삭가공 및 유사처리업,자동차 기계부품,"경기도 시흥시 협력로 197, [시화단지 1다202-4] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
한길씰링,고무패킹류 제조업 외 1 종,자동차 부품(고무성형),"경기도 시흥시 옥구천서로237번길 39, [시화단지 1나702-1] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
하나정밀,금속 절삭기계 제조업,자동차 지그 제작,"경기도 시흥시 소망공원로 40, 시화테크지식산업센터 비동 1층 106호 [시흥스마트허브 1라202] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
강진금속열처리,금속 열처리업,중장비부품,"경기도 시흥시 협력로 197, 시화공단 1다 202-4 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
우성시스템,금속 절삭기계 제조업,"명판조각,기계부품","경기도 시흥시 정왕천로 197,?(정왕동, 동우디지털파크) A동 1층 152호",,경기도 시흥시_공장등록현황_20250618.csv
