회사명,업종명,생산품,주소,연락처,출처파일
(유)미래플러스,,자동차부품(도어),완주군봉동읍봉동로772-47,,전북특별자치도_제조업체 현황_20211231.csv
㈜송레이저,,"자동차부품,도어",완주군봉동읍봉동로772-51,,전북특별자치도_제조업체 현황_20211231.csv
(유)비알엠,,자도차부품 에어탱크,완주군봉동읍과학로935,,전북특별자치도_제조업체 현황_20211231.csv
㈜케이앤씨,,자동차부품 금형,완주군봉동읍완주산단2로246-5,,전북특별자치도_제조업체 현황_20211231.csv
㈜에스디에이치,,자동차부품,완주군봉동읍둔산1로18-3,,전북특별자치도_제조업체 현황_20211231.csv
㈜대진정공,,자동차부품,완주군봉동읍완주산단2로273,,전북특별자치도_제조업체 현황_20211231.csv
㈜대진정공2공장,,자동차부품,완주군봉동읍테크노밸리3로26,,전북특별자치도_제조업체 현황_20211231.csv
㈜대진정공3공장,,자동차부품,완주군봉동읍완주산단9로130,,전북특별자치도_제조업체 현황_20211231.csv
하이즈복합재산업㈜,,"항공기부품,드론",완주군봉동읍과학로961,,전북특별자치도_제조업체 현황_20211231.csv
㈜비앤지,,자동차부품,완주군봉동읍무관길3,,전북특별자치도_제조업체 현황_20211231.csv
(유)에이엠산업,,자동차부품 백미러,완주군봉동읍완주산단8로83,,전북특별자치도_제조업체 현황_20211231.csv
㈜연합엔지니어링,,"슬리브베어링,비철금속기계부품",완주군삼례읍하리로110,,전북특별자치도_제조업체 현황_20211231.csv
형제레이저㈜,,"자동차부품,엔진",완주군봉동읍완주산단8로89,,전북특별자치도_제조업체 현황_20211231.csv
대림씨앤씨주식회사(1공장),,"자동차부품,엔진",완주군봉동읍과학로921,,전북특별자치도_제조업체 현황_20211231.csv
대림씨앤씨주식회사(2공장),,"자동차부품,엔진",완주군봉동읍장구리581-6,,전북특별자치도_제조업체 현황_20211231.csv
㈜후성,,"자동차부품,도장",완주군봉동읍완주산단5로278,,전북특별자치도_제조업체 현황_20211231.csv
㈜오니텍,,축전지 신재생에너지부품,"완주군봉동읍둔산1로151,우석대학교지역혁신센터105호",,전북특별자치도_제조업체 현황_20211231.csv
㈜서린테크,,자동차파이프밴딩,완주군봉동읍완주산단5로278,,전북특별자치도_제조업체 현황_20211231.csv
㈜흥진금속,,"자동차부품,프레스금형",완주군봉동읍완주산단2로256,,전북특별자치도_제조업체 현황_20211231.csv
㈜한울 글로벌,,자동차부품,완주군삼례읍효행로104,,전북특별자치도_제조업체 현황_20211231.csv
㈜삼진정공,,자동차용너트,완주군봉동읍완주산단7로81,,전북특별자치도_제조업체 현황_20211231.csv
㈜삼진정공2공장,,자동차너트,완주군봉동읍완주산단2로257-29,,전북특별자치도_제조업체 현황_20211231.csv
㈜문화기업,,자동차 부품 알루미늄 휠,완주군봉동읍완주산단8로45,,전북특별자치도_제조업체 현황_20211231.csv
㈜동일이앤지,,특장차부품,완주군봉동읍완주산단8로101,,전북특별자치도_제조업체 현황_20211231.csv
㈜삼영메탈,,자동차부품레이져,완주군봉동읍완주산단6로263,,전북특별자치도_제조업체 현황_20211231.csv
㈜혜인,,자동차부품,완주군봉동읍테크노밸리로534,,전북특별자치도_제조업체 현황_20211231.csv
일진하이솔루스㈜본사,,자동차부품수소탱크,완주군봉동읍완주산단5로97-46,,전북특별자치도_제조업체 현황_20211231.csv
일진하이솔루스㈜연구소,,자동차부품 수소탱크,완주군봉동읍완주산단2로251제2동,,전북특별자치도_제조업체 현황_20211231.csv
주식회사 에스모터스,,자동차부품,완주군봉동읍테크노밸리2로120,,전북특별자치도_제조업체 현황_20211231.csv
현대자동차㈜전주공장,,"중대형버스,중대형트럭",완주군봉동읍완주산단5로163,,전북특별자치도_제조업체 현황_20211231.csv
주식회사 에스엠코어 전주공장,,"자동차공정설비, 스테커크레인",완주군봉동읍과학로858-3,,전북특별자치도_제조업체 현황_20211231.csv
㈜아이씨엠씨전주공장,,자동차부품,완주군봉동읍완주산단4로83,,전북특별자치도_제조업체 현황_20211231.csv
㈜엠스코 전주공장,,자동차부품 밸브,완주군봉동읍완주산단2로257-41,,전북특별자치도_제조업체 현황_20211231.csv
㈜아이씨엠씨2공장,,"자동차부품,프레스가공,비스판넬",완주군봉동읍완주산단4로81,,전북특별자치도_제조업체 현황_20211231.csv
㈜영산글로넷(1공장),,자동차 부품 분해 포장,완주군봉동읍완주산단5로212,,전북특별자치도_제조업체 현황_20211231.csv
㈜영산글로넷(2공장),,자동차부품 분해 포장,완주군봉동읍태크노밸리2로26,,전북특별자치도_제조업체 현황_20211231.csv
㈜알트로 전주,,"자동차부품,휠",완주군봉동읍완주산단8로45,,전북특별자치도_제조업체 현황_20211231.csv
㈜하이젠비앤티,,"버스바닥재,자동차부품",완주군봉동읍완주산단8로111,,전북특별자치도_제조업체 현황_20211231.csv
㈜후성(2공장),,"자동차부품도장,특장차",완주군봉동읍테크노밸리3로56,,전북특별자치도_제조업체 현황_20211231.csv
㈜티엔에스산업,,자동차피막도금,완주군봉동읍테크노밸리3로14,,전북특별자치도_제조업체 현황_20211231.csv
(주)대덕아이엠티,,자동차부품 윙바디,완주군봉동읍테크노밸리2로112,,전북특별자치도_제조업체 현황_20211231.csv
㈜예성이엔지,,자동차부품 에어탱크브라캣,완주군봉동읍완주산단7로141,,전북특별자치도_제조업체 현황_20211231.csv
㈜신창정공,,자동차부품금형,완주군봉동읍완주산단2로236,,전북특별자치도_제조업체 현황_20211231.csv
㈜디와이산업,,자동차부품 가드,완주군봉동읍완주산단2로257-24,,전북특별자치도_제조업체 현황_20211231.csv
㈜디씨티코리아,,"자동차부품,휠",완주군봉동읍완주산단6로191,,전북특별자치도_제조업체 현황_20211231.csv
㈜동의테크,,"기계부품,가스엔진헤드",완주군봉동읍테크노밸리505,,전북특별자치도_제조업체 현황_20211231.csv
㈜대성디에스아이,,이양기 트랙터 본네트부품,완주군봉동읍우동로47,,전북특별자치도_제조업체 현황_20211231.csv
㈜엘에이테크,,자동차부품 버스루프,완주군봉동읍완주산단5로97-36,,전북특별자치도_제조업체 현황_20211231.csv
(유)아우디중산전주서비스센터,,"자동차부품도장,판금",완주군이서면콩쥐팥쥐로964,,전북특별자치도_제조업체 현황_20211231.csv
㈜엘리트산업,,"자동차부품,썬루프프레일밴딩",완주군봉동읍우동로72,,전북특별자치도_제조업체 현황_20211231.csv
건우,,자동차 부품 금형,완주군봉동읍완주산단5로97-22,,전북특별자치도_제조업체 현황_20211231.csv
바다정밀,,반도체세정 장비부품,완주군봉동읍완주산단7로147,,전북특별자치도_제조업체 현황_20211231.csv
BS ENG,,산업 자동화 기기 자동화 부품 시작품,완주군봉동읍완주산단6로18미래정공2동,,전북특별자치도_제조업체 현황_20211231.csv
건영테크,,"자동차부품,특장차",완주군봉동읍테크노밸리3로70,,전북특별자치도_제조업체 현황_20211231.csv
㈜가온셀,,자동차보조배터리,완주군봉동읍완주산단6로212,,전북특별자치도_제조업체 현황_20211231.csv
신평산업㈜,,자동차부품 운전석모듈,완주군봉동읍우동로29,,전북특별자치도_제조업체 현황_20211231.csv
㈜삼아엔티,,"금형,산업기계부품",완주군봉동읍완주산단6로193,,전북특별자치도_제조업체 현황_20211231.csv
㈜프로모텍,,자동차시제품,완주군봉동읍완주산단1로81,,전북특별자치도_제조업체 현황_20211231.csv
와이엠이엔지,,자동차 부품,완주군비봉면대치로42,,전북특별자치도_제조업체 현황_20211231.csv
㈜원효정공,,"자동차부품,크로스멤버",완주군봉동읍완주산단6로158,,전북특별자치도_제조업체 현황_20211231.csv
㈜전주레이저,,"자동차부품,철판",완주군봉동읍구정2길50,,전북특별자치도_제조업체 현황_20211231.csv
㈜케이아이티,,"자동차부품,쇼바",완주군봉동읍테크노밸리2로96,,전북특별자치도_제조업체 현황_20211231.csv
코비코테크㈜,,자동차 부품 크로스멤버에어탱크,완주군봉동읍테크노밸리1로35,,전북특별자치도_제조업체 현황_20211231.csv
㈜비디텍,,전기자동차배터리케이스,완주군봉동읍완주산단7로147,,전북특별자치도_제조업체 현황_20211231.csv
삼진산업㈜,,"자동차부품,도어",완주군봉동읍테크노밸리1로10,,전북특별자치도_제조업체 현황_20211231.csv
에스피테크(유),,자동차 부품,완주군봉동읍완주산단9로91,,전북특별자치도_제조업체 현황_20211231.csv
협성엔지니어링,,버스프레임부품(찬넬),완주군봉동읍완주산단5로97-24,,전북특별자치도_제조업체 현황_20211231.csv
협성엔지니어링제2공장,,버스프레임부품(찬넬),완주군봉동읍완주산단5로109-5,,전북특별자치도_제조업체 현황_20211231.csv
그린테크,,자동차부품,완주군봉동읍완주산단2로273,,전북특별자치도_제조업체 현황_20211231.csv
㈜원효,,"자동차부품,크로스멤버",완주군봉동읍완주산단6로158,,전북특별자치도_제조업체 현황_20211231.csv
㈜협성시에스,,자동차부품 버스프레임,완주군봉동읍완주산단5로97-24,,전북특별자치도_제조업체 현황_20211231.csv
㈜대유글로벌전주지점,,"자동차부품,휠",완주군봉동읍완주산단4로133,,전북특별자치도_제조업체 현황_20211231.csv
㈜대유글로벌,,자동차 부품 휠,완주군봉동읍완주산단2로 251,,전북특별자치도_제조업체 현황_20211231.csv
㈜벨로스타,,"자전거부품,모터키트",완주군봉동읍둔산1로151,,전북특별자치도_제조업체 현황_20211231.csv
㈜동성정공,,자동차부품,"완주군봉동읍둔산1로151,우석대학교지역혁신센터206호",,전북특별자치도_제조업체 현황_20211231.csv
㈜사지트로닉스,,반도체 전자 부품,완주군봉동읍테크노밸리로497,,전북특별자치도_제조업체 현황_20211231.csv
(유)대원이엔씨,,자동차부품,완주군봉동읍완주산단4로133,,전북특별자치도_제조업체 현황_20211231.csv
㈜주현,,굴삭기부품,완주군봉동읍완주산단3로119,,전북특별자치도_제조업체 현황_20211231.csv
㈜화신,,"자동차부품,차축",완주군봉동읍완주산단5로121,,전북특별자치도_제조업체 현황_20211231.csv
유한회사 보광산업,,자동차부품,완주군봉동읍테크노밸리3로15,,전북특별자치도_제조업체 현황_20211231.csv
(유)제이엠,,자동자 부품 썬푸드,완주군봉동읍둔산3로542층,,전북특별자치도_제조업체 현황_20211231.csv
(유)수테크,,자동차부품,완주군봉동읍테크노밸리로126,,전북특별자치도_제조업체 현황_20211231.csv
주원산업,,자동차부품상용차,완주군봉동읍완주산단2로257-24,,전북특별자치도_제조업체 현황_20211231.csv
주현테크㈜,,자동차부품,완주군봉동읍우동로70,,전북특별자치도_제조업체 현황_20211231.csv
㈜에스이엔,,자동차부품이너피스,완주군봉동읍테크노밸리1로24,,전북특별자치도_제조업체 현황_20211231.csv
대화,,자동차차체신품부품,완주군봉동읍완주산단6로266,,전북특별자치도_제조업체 현황_20211231.csv
㈜승보산업(㈜길보),,자동차부품,완주군봉동읍장구리587-7,,전북특별자치도_제조업체 현황_20211231.csv
㈜승본산업,,자동차부품,완주군봉동읍테크노밸리로439,,전북특별자치도_제조업체 현황_20211231.csv
㈜대보엔지니어링 완주지점,,자동차 신품 부품,완주군봉동읍테크노밸리로4775동1호,,전북특별자치도_제조업체 현황_20211231.csv
㈜조영산업,,자동차 차체용 신품부품,완주군봉동읍첨단산업3로38,,전북특별자치도_제조업체 현황_20211231.csv
