업체명,전화번호,본사 소재지(도로명),산업분류,주생산품
㈜삼우폴리머,054-473-5901,경상북도 구미시 도개면 용산가산길 413,20203,산업용플라스틱원료
㈜새로닉스 2공장,054-715-2100,경상북도 구미시 수출대로 9길 36(공단동),26211,LCD TV
㈜서구산업,054-473-5583,경상북도 구미시 3공단로 93,13213,폴리에스테르직물
㈜서림,054-462-5675,경상북도 구미시 수출대로 144-9,29294,"금형제작, 사출"
㈜서원인텍 구미2사업부,054-479-9719,경기도 군포시 공단로 140번길 32-15(당정동),26422,"휴대폰키패드, 휴대폰 액세서리"
㈜서일1공장,054-469-4741,경상북도 구미시 산동읍 첨단기업5로 48-15,26299,"원도우필름,식품포장재필름,가전제품 표면제 필름"
㈜서진테크,054-462-5570,경상북도 구미시 1공단로 6길 64-23,25929,"휴대폰케이스,자동차"
㈜선진이노베이션,054-467-6712,경상북도 구미시 산동읍 첨단기업3로 54-7,29271,자동화기기
㈜선테크,054-457-3567,경상북도 구미시 산동읍 해마루공원로 144,28909,"정제회,산업안전모니터링 플랫폼,그외기타 전기장비 제조"
㈜성남전자,054-461-0441,"경상북도 구미시 1공단로 212 한라시그마밸리 921호 (공단동,구미한라시그마밸리) ",26422,휴대폰부품
주성정밀,054-465-4411,경상북도 구미시 1공단로 86-20,25924,기계철판가공
㈜성진정밀 (본사),054-474-8758,경상북도 구미시 3공단3로 104-7,29294,"TV, 모니터용 크레스금형, 자동차용 정밀금형"
㈜세바,054-712-5100,경상북도 구미시 3공단로 89-46(시미동),30320,"자동차부품, 유량계, DC모터"
㈜세진프로텍,054-462-8038,경상북도 구미시 첨단기업 4로 25-15,,
㈜세창인텍,054-474-1533,경상북도 구미시 해평이면 월호 3길 69,25240,휴대폰사출(휴대폰캐이스쪽 금형)
㈜세화이에스,054-473-5757,경상북도 구미시 3공단로3로 196-5,24219,"치환동,황산제 일철"
㈜솔텍,054-482-8500,경상북도 구미시 고아읍 원대로 13길 45-4,29169,컴퓨터주변기기개발
㈜시엔지,054-474-9620,경상북도 구미시 수출대로9길 68-36,29271,반도체 웨이퍼
㈜시큐에스,054-475-8202,경상북도 구미시 4공단로 329(금전동),26129,반도체부품
주식회사 대림정밀,054-465-0160,경상북도 구미시 3공단3로 55-10,29295,휴대폰금형
주식회사 백광 오토테크,054-463-3055,경상북도 구미시 장천면 하장2길 274-13,22241,"자동차 내외장제,디지털 도어락,휴대폰부품"
주식회사 엑시은,,경상북도 구미시 산동읍 첨단기업1로 17 국산화지원센터411호,26299,"반도체설비,부품,컨설팅"
주식회사 엔디디,054-465-8207,"경상북도 구미시 구미대로 350-27, IT의료융합기술센터 301호외 (신평동)",27199,"무채혈당뇨병측정기, 트랜지스터형단백질분석기 "
주식회사 엔알티,054-453-0026,경상북도 구미시 도개면 용산가산길413,23993,"폴리실리콘, 실리카보네이트"
주식회사 엘텍,070-7785-8882,"경상북도 구미시 해마루공원로 111 (옥계동, 구미옥계우미린)",13999,"공산품(마스크),oled film부착기"
주식회사 티앤피,054-714-3590,경상북도 구미시 금오대로 24길16,26429,블랙박스
주식회사 피앤피,,경상북도 구미시 산동읍 첨단기업4로 49-5,29272,"디스플레이 제조,임대업"
주식회사 현대그린엘이디,054-600-5905,경상북도 구미시 고아읍 원대로 405-4,28422,LED 조명
㈜신비산업,054-716-1231,경상북도 구미시 1공단로6길 8,13229,폴리다후다
㈜신우에스씨,054-462-4125,경상북도 구미시 신비로 131(비산동),29294,비철가공
㈜신원ENG,054-465-8552,경상북도 구미시 1공단로6길8,22299,사출
주신정밀,054-463-0941,경상북도 구미시 비산로5길 29-19,29299,"금형, 사출(공구)"
㈜신흥종합포장,054-475-1887,경상북도 구미시 해평이면 괴곡3길 87(가동),16232,목상자
㈜실리,054-475-0042,경상북도 구미시 첨단기업1로17 전자정보기술원 국산화지원센터 303호,20202,농산물배합사료
㈜쌍용레미콘구미사업소,054-463-2517,서울특별시 중구 수표로 34(저동2가 씨티센터타워6층),23322,"레미콘,골재"
㈜씨엠코이엔지,054-474-8728,경상북도 구미시 첨단기업으로 13번지(금전동),29294,기계부품가공
㈜씽크루트,054-478-8333,경상북도 구미시 첨단기업1로 17 전자정보기술원 과학기술센터 307호,26329,"3D 프린터, S/W, Bio chip"
㈜아스트로마,053-359-3450,대구광역시 북구 동북로 117번지 소프트웨어벤처타워 8층 801호,20121,이산화탄소 분리막
㈜알비엔,070-4012-3642,경상북도 구미시 수출대로 144-9,26299,전자부품
㈜에스아이텍,054-462-2405,경상북도 구미시 수출대로5길 15,26211,"LCD 물류장비, LCD장비"
㈜에스엠디피,054-465-6657,경상북도 구미시 비산으로 107-11,25922,도금
㈜에스엠엠,053-943-1341,경상북도 구미시 산동읍 첨단기업5로 109-26,29223,기계관련 부품
한화시스템(주),054-460-8800,경상북도 구미시 1공단로 244 한화시스템,27211,레이다 장비
㈜에이알텍,054-601-7914,경상북도 구미시 1공단로 147,28301,광통신 모듈
㈜에이원텍,054-462-6146,경상북도 구미시 지주중류4길 5-4,27219,"산업용자동화기기(열처리설비,2차전지물류설비)"
㈜에이치에스시스템,054-431-7860,경상북도 구미시 4공단로161-22(구포동),27213,자동화설비
㈜에프티지,053-384-4011,"대구광역시 봉구 검단호135.106-115(검단동,검단빅토리벨리)",28909,"자동화기기,제습기,온수기"
㈜엔케이시스템,054-474-3781,경상북도 구미시 첨단기업1로17 전자정보기술원 과학센터 204호,27213,"3차원 측정기, 공구현미경, 스테레오 현미경"
㈜엘디전자,054-714-8505,경상북도 구미시 옥계2공단로 179-8,32101,LCD Bonding
㈜엠디펄스,054-462-5988,경상북도 구미시 1공단로 212 한라시그마밸리 508호,26299,"핸드폰,카메라부품"
㈜엠코리아,054-476-1102,경기도 남양주시 와부읍 안골로 59-69,17219,디스플레이 포장재
㈜영도벨벳 1공장,054-472-1771,경상북도 구미시 3공단2로 82-34,13402,"벨벳원단,LCD리빙포"
㈜영우정공,054-464-6960,경상북도 구미시 산호대로 130-16,29294,플라스틱 사출금형
㈜예림사,054-482-5585,경상북도 구미시 고아읍 이례로 34,27216,전자기기
㈜옵티켐,054-473-1260,경상북도 구미시 장천면 학신로 264-16 C동,20203,"COF용 포장필름재활용, 사이드캠 재활용"
㈜와이에스피,054-471-1400,경상북도 구미시 1공단로 212 한라시그마밸리 516호,27213,"현미경, 배터리 검사기, X-RAY"
㈜우리프로테크,054-475-2885,경상북도 구미시 대학로61 이오스관 311호,26299,축산용 방역팬
㈜월드티앤에스,054-604-1692,경상북도 구미시 산동읍 첨단기업로 185-48,26112,전자제품
㈜웰코,054-468-0781,경상북도 구미시 산호대로 28,25924,"기계조립,보호용필름"
㈜유니크,054-461-8196,경상북도 구미시 3공단3로 104-15,29299,휴대폰케이스도장
㈜유비젼,054-461-1611,경상북도 구미시 인동가산로 384-36,28422,조명기기
㈜유성엔지니어링,054-473-4246,경상북도 구미시 산동읍 첨단기업2로 18-3,29271,반도체 LCD
㈜유엔티엔지니어링,054-474-7704,경상북도 구미시 인동가산로 384-23,29150,산업플랜트
㈜유원구미공장,054-463-9147,경기도 평택시 포승읍 포승공단순환로 554,26222,"메라민보드판, 베크라이트판(전자부품)"
㈜유일랩스,054-455-5355,경상북도 구미시 산동읍 인덕1길 131 경운대창업보육센터 413호,26299,전자부품
㈜은성ENG,054-462-6673,경상북도 구미시 1공단로 4길 141-52,26422,휴대폰케이스
㈜이노디엔씨,054-462-4690,경상북도 구미시 1공단로 6길 103-61 ㈜에이치앤티 내,25929,H/S(전자부품)
㈜이노시스,054-479-6434,경상북도 구미시 산동읍 인덕1길 131 경운대창업보육센터 411호,26299,"정보통신, 소프트웨어개발"
㈜이노켐 구미,054-474-6195,경상북도 구미시 4공단로 249-20,25923,"볼트가공, 프라이머"
㈜이엔피,054-471-4101,경상북도 구미시 3공단1로 112-18,20129,액상소석회
㈜이제이전자,054-462-9633,경상북도 구미시 산호대로 154-18 1층,26299,"TV내장부품,시장제품"
주일포장공업,,경상북도 구미시 고아읍 선산대로 729,17211,골판지상자
㈜재이씨에스,,경상북도 구미시 4공단로 131 (구포동),25924,세라믹 부품
㈜정민,054-463-3094,경상북도 구미시 산동읍 첨단기업4로 49-79,25112,"FA장비,부품"
㈜정성섬유,054-465-5804,경상북도 구미시 1공단로 89-34,13213,폴리에스텔 직물
㈜제니스 공단1공장,,경상북도 구미시 수출대로 7길 26,29299,"기계부품,가공후처리"
㈜제스트,070-8631-3364,대구광역시 달서구 달구벌대로 1053(302호),29299,자동화기계
㈜제이.엔.티 콘트롤스,054-472-8404,경상북도 구미시 수출대로14길 5 다동 203호(임수동),27216,자동화 판넬
㈜제이더블유 푸드,054-461-3484,경상북도 구미시 오태3길 19,10213,냉동수산물
㈜제이에스 글로벌,054-462-1700,경상북도 구미시 수출대로 225 ,31920,"전기이륜차,수출포장나무박스"
㈜제이에스산업,054-462-2666,경상북도 구미시 수출대로3길 68-41,19102,"보일러, 석탄무역,(임대업)"
㈜제이엠전자,054-462-9016,경상북도 구미시 상사서로 162,29294,휴대폰부품가공
㈜제이와이에스,054-600-6789,경상북도 구미시 산동읍 첨단기업3로 54-7번지,16232,목상자
㈜제트에이치티,070-4760-5000,경상북도 구미시 1공단로 145,28123,"초고주파모듈,고출력증폭기,전원장치"
㈜조현,054-472-0512,경상북도 구미시 장천면 장군로 216-45,20203,폐기물처리
㈜피플웍스 3공장,054-713-7123,경상북도 구미시 산호대로 377 ,28202,베터리팩(축전지)
㈜주공수지,054-472-6145,경상북도 구미시 장천면 학신로 278-1,20203,PVC분말
㈜준하이테크,054-474-8035,경상북도 구미시 첨단기업으로 65,27199,"자동차기계설비부품,의료기부품,휴대폰부품"
㈜지성시스템,054-472-9075,경상북도 구미시 옥계2공단로 34,26299,"SMPS(전원공급장치), control board"
㈜지에스티,054-474-2258,경상북도 구미시 구포동644-8,26299,테스트 지그
㈜지엔에이,054-714-3566,"경상북도 구미시 수출대로 161 1동,2동",29271,LCD 반도체장비제작
㈜지엘테크 본사,070-4126-9766,경상북도 구미시  첨단기업1로 17 전자정보기술원 혁신관 216,26299,"솔라웨이퍼, 신재생에너지부품"
㈜지티아이,,경상북도 구미시 1공단로212한라시그마벨리1005호,26299,램프
㈜진성전자,070-8228-4263,경상북도 구미시 4공단로 359(금전동),26511,TV MAIN PCB ASS Y
㈜진영전자,054-464-1345,경상북도 구미시 산호대로 116-39,26322,LED TV모니터
㈜진테크,054-472-4568,경상북도 구미시 해평이면 강동로 1640-117,28999,스틸파레트완제품(해외수출용 자동차포장재)
㈜창평,053-247-8883,경상북도 구미시 대학로 61 금오공대 창업보육센터  406호,20422,비누
㈜창현이엔지,054-474-9608,경상북도 구미시 구포동1030전진컴텍2동2호,25113,"프레임제작,교육훈련장비"
㈜청심이엔지,054-471-9863,경상북도 구미시 옥계2공단로 126(구포동),23122,lcd 글라스
㈜카보랩,054-475-6970,"경상북도 구미시 옥계2공단로 73, 나동(황상동)",25121,내화단열재 (보일러)
㈜카본이레,054-977-3366,경상북도 구미시 1공단로 4길 141-40,27199,"온열제품,카본의료기 매트"
㈜케이디디,,"경상북도 구미시 신시로14길 62-1, 3층 302호 (송정동,태연빌딩) ",29199,
㈜케이알이엠에스 3공장,054-468-6300,경상북도 구미시 1공단로 239,26290,"N BPC,TV/MINT,OLED SPL"
㈜케이앤피 2공장,054-716-2305,경상북도 구미시 3공단3로 66,26224,카메라모듈 
㈜케이엠씨,054-472-0051,경상북도 구미시 3공단3로 40(시미동),24290,"수처리재,cychont"
㈜케이원이노텍,054-473-4609,경상북도 구미시 산동읍 옥계2공단로 576,29294,금형부품
㈜코리아 이브이,1644-4737,대구광역시 북구 오봉로 24길 21,30121,전기이륜차
㈜코리아철강,054-473-3707,경상북도 구미시 산동읍 첨단기업7로 9,25929,"H빔,앵글"
㈜코아시스,054-461-3200,경상북도 구미시 수출대로9길 16,26299,PCB임가공
㈜타임시스템,070-7817-7509,경상북도 구미시 산호대로 154-44,26219,디스플레이 전자부품회로(검사장비)
㈜탑머티리얼즈2공장,054-461-9277,경상북도 구미시 낙동강변로 289-11,24219,인듐
㈜탑프리시전,054-482-8461,경상북도 구미시 고아읍 농공단지 53-17,29199,"자동화장비, 가공품"
㈜태광공조,054-474-7611~2,경상북도 구미시 산동읍 첨단기업5로 109-60,25119,DUCT
㈜태산메가텍,054-464-8441,경상북도 구미시 1공단로6길 102,22232,"케리어, 트레이"
㈜태성 ENG,054-462-6673,경상북도 구미시 1공단로 4길 141-52,26422,"휴대폰케이스,밧데리"
㈜트리엔,054-715-7100,경상북도 구미시 산동읍 첨단기업4로 25-3,29272,"slage, Vacuum chuck"
㈜티에스이,054-482-1550,경상북도 구미시 고아읍 오로리60-19,25913,TV Back Cover
㈜티에스이엠,054-472-7796,경상북도 구미시 고아읍 오로6길 19,28520,광열시트(전자제품조명)
㈜티에스피,054-470-9277,경상북도 구미시 옥계2공단로 45,26129,"리드 프레임, 도금, 금형"
㈜티엠테크 2공장 ,054-467-9202,경상북도 구미시 수출대로 5길 26-21,29272,스퍼터링 티켓
㈜티제이테크,054-474-3641,경상북도 구미시 산동읍 첨단기업7로 122-21로,33999,"자동화기계설비제조(마스크팩), 마스크팩OEM"
㈜파워컨버젼스,070-4365-3879,경상북도 구미시 1공단로212 한라시그마밸리 220호,29271,없음
㈜포스도어,054-475-1501,경상북도 구미시 장천면 신장2길 38,25111,자동문제작설치
㈜포엠코리아,054-472-5445,경상북도 구미시 산동읍 첨단기업2로 23,26321,컴퓨터메인보드
㈜프로템,054-468-0716,경상북도 구미시 산호대로 20,29271,반도체 설비기계장비
㈜피엔씨,054-444-8040,경상북도 구미시 1공단로 10길 94,22212,ITO FILM
㈜하이퍼플랙스,054-478-8253,경상북도 구미시 첨단기업1로17 구미전자정보기술원 성장관 304-306호,13999,"러빙포, 리빙포장비, 리빙포테이프"
