회사명,업종명,생산품,주소,연락처,출처파일
명진테크,자동차용 금속 압형제품 제조업 외 1 종,자동차부품,"대구광역시 달성군 하빈면 하빈로87길 17, 나동",,대구광역시_제조업체(공장등록업체)현황_20250707.csv
모든하이테크,절삭가공 및 유사처리업,섬유기계부품,대구광역시 북구 오봉로2길 15 (노원동1가),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
미래E.N.G,농업 및 임업용 기계 제조업,농기계부품,대구광역시 달성군 하빈면 하빈로77길 46,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
미상,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,대구광역시 북구 노원로1길 131-8 (노원동3가),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
미숭산업(주),기타 가공 공작기계 제조업,목공기계,대구광역시 달성군 논공읍 노이1길 22,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
반야월자동차정비공장,그 외 자동차용 신품 부품 제조업 외 3 종,자동차정비,대구광역시 동구 안심로55길 52 (동호동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
백호이엔지(주),기타 가공 공작기계 제조업 외 1 종,자동차강판아연도금기계,대구광역시 달성군 하빈면 하빈로92길 26,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
보성종합정비(주),건설 및 채광용 기계장비 제조업,건설기계정비,대구광역시 서구 북비산로 87 (이현동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
보승테크,절삭가공 및 유사처리업,자동차부품,대구광역시 북구 침산로54길 7 (침산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
보원테크,디스플레이 제조용 기계 제조업,반도체관련부품,대구광역시 북구 옥산로 7 (노원동1가),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
보은전자,인쇄회로기판용 적층판 제조업 외 2 종,인쇄회로판 전자부품,대구광역시 달성군 논공읍 상리 799-6번지,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
부성하네스,자동차용 신품 전기장치 제조업 외 1 종,자동차부품(전장품),대구광역시 동구 검사동 895-38번지,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
부송산업,그 외 기타 분류 안된 금속 가공 제품 제조업 외 2 종,"금형제작,보일러 냉난방부품,와이어밴드",대구광역시 북구 침산로67길 3 (침산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
부송산업 2공장,그 외 기타 분류 안된 금속 가공 제품 제조업 외 2 종,프레스부품,대구광역시 북구 침산로67길 50-4 (침산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
비젼디지텍(주),자동차용 신품 전기장치 제조업 외 1 종,자동차안테나배선. 조명,"대구광역시 남구 안골길 64, 1동 B1층 1 (대명동)",,대구광역시_제조업체(공장등록업체)현황_20250707.csv
산호정밀,자동차 차체용 신품 부품 제조업 외 1 종,자동차부품(도어부분품),대구광역시 군위군 군위읍 수서리 산 25-3,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
삼구기계기료,금속 절삭기계 제조업,섬유기계 부품 등,"대구광역시 달성군 교항6길 38, (1층) (옥포면)",,대구광역시_제조업체(공장등록업체)현황_20250707.csv
삼성진공,그 외 자동차용 신품 부품 제조업,"차량유리, 백밀러케이스",대구광역시 북구 노원로39길 17 (침산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
삼엔지니어링,그 외 자동차용 신품 부품 제조업,자동차부품(파이프류),대구광역시 북구 검단북로2길 46 (산격동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
삼영공업사,농업 및 임업용 기계 제조업,농기계부품,대구광역시 달성군 하빈면 묘동2길 2,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
삼일산업,기타자동차부품제조업,"자동차부품,전자부품","대구광역시 달성군 다사읍 다사로9길 11-14, 704-2",,대구광역시_제조업체(공장등록업체)현황_20250707.csv
삼진모빌리티(주)-대구2지점,자동차용 신품 조향장치 및 현가 장치 제조업,자동차용 밧데리케이스,대구광역시 달성군 논공읍 상리 689번지 (비슬로262길 91),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
삼하,도금업 외 1 종,"배관자재,자동차부품,농기계부품 도금",대구광역시 북구 검단공단로21길 54-30 (산격동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
삼화ENG,"고무, 화학섬유 및 플라스틱 성형기 제조업 외 2 종",모노방사정경와인더기,대구광역시 북구 호국로 21-27 (산격동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
삼화공업사,그 외 기타 달리 분류되지 않은 제품 제조업,"우산,양산부품",대구광역시 달성군 옥포면 농공공단길 60,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
상록산업,전자부품 실장기판 제조업,전자부품,대구광역시 북구 침산로54길 14 (침산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
상리건설기계공업사,건설 및 채광용 기계장비 제조업,"건설기계 부품 재생, 정비",대구광역시 달성군 논공읍 비슬로262길 21,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
상유테크,도금업,자동차 부품(도금품),"대구광역시 북구 노원동로7길 9, B동 3층(노원동3가)",,대구광역시_제조업체(공장등록업체)현황_20250707.csv
새로이,방송장비 제조업 외 4 종,"CCTV 및 방송장비, 스피커, 표식장비, 차량차단기, 컴퓨터 서버, 주차안내판, 차량인식기","대구광역시 북구 대현로 74, 4층 (대현동)",,대구광역시_제조업체(공장등록업체)현황_20250707.csv
서보정밀,주형 및 금형 제조업,자동차부품,대구광역시 북구 유통단지로7길 31-11 (산격동) 외 1필지,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
서연정공,기타자동차부품제조업,자동차부품,대구광역시 달성군 논공읍 비슬로264길 46-11,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
석담정밀,"금속 문, 창, 셔터 및 관련제품 제조업 외 4 종","금속롤링도어, 소음기부품",대구광역시 군위군 효령면 용매로 1055-33 외 1필지,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
석진산업,전구 및 램프 제조업,자동차부품,대구광역시 달성군 옥포면 이팝나무길 60 외 1필지,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
선광산업,그 외 기타 전자부품 제조업 외 1 종,"옵셋인쇄,경인쇄",대구광역시 서구 와룡로66길 65-10 (중리동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성만산업,고무패킹류 제조업,자동차 및 산업용 고무제품,대구광역시 달성군 논공읍 비슬로262길 33-12,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성보이엔지,그 외 자동차용 신품 부품 제조업,자동차부품,대구광역시 북구 검단공단로21길 33 (검단동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성신사,운송장비 조립용 플라스틱제품 제조업 외 1 종,"오토바이헬멧,크릴종류",대구광역시 동구 안심로65길 31-1 (각산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성아텍,절삭가공 및 유사처리업,자동차부품,대구광역시 달서구 장기로 364-16 (장기동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성안공업사,자동차용 금속 압형제품 제조업 외 1 종,"관리기,베일러 부품",대구광역시 달성군 옥포면 신당길 86-20,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성언테크,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,대구광역시 달성군 다사읍 매곡리 662 번지,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성우테크,그 외 자동차용 신품 부품 제조업 외 3 종,자동차 부품,대구광역시 달성군 옥포면 간경길 72,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성일금속,기타자동차부품제조업,자동차부품,대구광역시 달성군 논공읍 비슬로264길 46-11,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성일테크,주형 및 금형 제조업,자동차 부품,대구광역시 북구 노원동로7길 7-15 (노원동3가),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성지산업(주),그 외 자동차용 신품 부품 제조업,자동차부품,대구광역시 북구 침산로67길 70 (침산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성지산업(주),자동차 차체용 신품 부품 제조업 외 1 종,자동차부품,대구광역시 북구 침산로67길 17 (침산동) 외 1필지,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성진정공사,"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업",섬유기계부품,대구광역시 북구 노원로47길 16 (침산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
성호금속공업사,일반철물 제조업,"가구부품(경첩,파이프,바구니등)",대구광역시 북구 노원로 275 (침산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
세림,그 외 자동차용 신품 부품 제조업 외 4 종,자동차부품,대구광역시 북구 노원동로3길 48 (노원동3가),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
세림정공,절삭가공 및 유사처리업,"선박부품,기계부품 등",대구광역시 북구 검단동로 48-10 (검단동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
송설기공,절삭가공 및 유사처리업,기계부품,대구광역시 북구 침산남로9길 93 (침산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
송학산업,운송장비용 조명장치 제조업,자동차전조등,대구광역시 북구 검단공단로17길 6 (검단동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
승우테크,그 외 기타 1차 철강 제조업,기계부품,대구광역시 달성군 화원읍 구라2길 23-4,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
신광하이텍,자동차용 금속 압형제품 제조업 외 1 종,STEEL TOE CAP,대구광역시 달서구 문화회관1길 24 (장기동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
신명이엔지(E.N.G),절삭가공 및 유사처리업 외 2 종,기계부품,대구광역시 북구 침산남로 9 (노원동1가),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
신명전기(주),기타 가공 공작기계 제조업,자동차생산라인,대구광역시 달성군 화원읍 모개골길 17,,대구광역시_제조업체(공장등록업체)현황_20250707.csv
신성사,주형 및 금형 제조업,"전주금형,자동차부품",대구광역시 북구 노원로40길 6 (침산동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
신영공업사,도금업,"도금봉,금형,자동화기계부품,섬유부품",대구광역시 북구 노원동로3길 24 (노원동3가),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
신영정밀,절삭가공 및 유사처리업 외 1 종,"자동차부품,지그",대구광역시 달서구 성서로36길 71 (월암동),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
신원정공,그 외 자동차용 신품 부품 제조업,"자동차부품(바디,샤시,엔진),BRKT",대구광역시 북구 노원동로3길 38 (노원동3가),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
신일정보기술(주),항공기용 부품 제조업,항공기부품,대구광역시 북구 노원로10길 145-7 (노원동2가),,대구광역시_제조업체(공장등록업체)현황_20250707.csv
